Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,Final de placa,CEP,Município,price,url,Bairro
"Carros, vans e utilitários",FIAT UNO DRIVE 1.0 FLEX 6V 5P,FIAT,Hatch,2018,0,1.0,Flex,Manual,Hidráulica,Preto,2 portas,,69054700,Manaus,,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-flex-1-0-745769039,Parque 10 de Novembro
,,,,,,,,,,,,,,,,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/vendo-saveiro-highline-1-6-14-2015-898385419,
"Carros, vans e utilitários",FORD RANGER LIMITED 3.2 20V 4X4 CD AUT. DIES.,FORD,Pick-up,2022,0,3.0 - 3.9,Diesel,Automático,Elétrica,,,,69078530,Manaus,255000.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/ranger-limited-2021-2022-3-2-tb-4x4-diesel-automatica-zero-km-887056301,Japiim
"Carros, vans e utilitários",RENAULT MASTER 2.3 DCI EXTRA FURGÃO 16V DIESEL,RENAULT,Van/Utilitário,2016,0,2.0 - 2.9,Diesel,Manual,Hidráulica,Branco,2 portas,4,69093135,Manaus,0.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/guincho-2horas-preco-acessivel-898386264,Monte das Oliveiras
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. JOY/ LS 1.0 8V FLEXPOWER 4P,GM - CHEVROLET,Sedã,2018,1233994,1.0,Flex,Manual,Hidráulica,Preto,4 portas,,69025055,Manaus,48900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/prisma-joy-898386000,Presidente Vargas
"Carros, vans e utilitários",FIAT PUNTO ESSENCE 1.6 FLEX 16V 5P,FIAT,Hatch,2013,99000,1.6,Flex,Manual,Hidráulica,Vermelho,4 portas,2,69095636,Manaus,33900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/punto-essence-1-6-top-de-linha-2013-898384009,Cidade Nova
"Carros, vans e utilitários",CITROEN C4 COMPETITION 1.6 FLEX 16V 5P MEC.,CITROEN,Hatch,2014,47645,1.6,Flex,Manual,Hidráulica,Preto,4 portas,3,69025020,Manaus,27900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/citroen-c4-glx-competition-1-6-completo-789873127,Centro
"Carros, vans e utilitários",GM - CHEVROLET CORSA,GM - CHEVROLET,Sedã,2002,1000,,Gasolina,Manual,Hidráulica,Cinza,4 portas,4,69400470,Manacapuru,9500.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/vendo-898383161,Aparecida
"Carros, vans e utilitários",JEEP COMPASS,JEEP,Passeio,2018,36868,2.0 - 2.9,Flex,Automático,Mecânica,Branco,4 portas,4,69058830,Manaus,116990.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-2018-2-0-16v-flex-limited-automatico-885749454,Flores
"Carros, vans e utilitários",TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2019,34310,2.0 - 2.9,Flex,Automático,Elétrica,Branco,4 portas,8,69065090,Manaus,105900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/corolla-xei-2019-875028249,Cachoeirinha
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE TRENDLINE 1.6 T.FLEX 8V 4P,VW - VOLKSWAGEN,,2020,101,,Flex,Manual,,,4 portas,,69037000,Manaus,69900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-voyage-1-6-mi-8v-flex-4p-manual-894827529,Ponta Negra
"Carros, vans e utilitários",GM - CHEVROLET SPIN LT 1.8 8V ECONO.FLEX 5P MEC.,GM - CHEVROLET,Van/Utilitário,2013,95488,1.8,Flex,Manual,Hidráulica,Branco,4 portas,5,69020110,Manaus,,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/spin-lt-1-8-flex-5-lugares-ent-6-000-895071136,Praça 14 de Janeiro
"Carros, vans e utilitários",VW - VOLKSWAGEN KOMBI LOTAÇÃO 1.4 MI TOTAL FLEX 8V,VW - VOLKSWAGEN,Van/Utilitário,2009,497085,1.2,Flex,Manual,Mecânica,Laranja,4 portas,8,69037519,Manaus,26000.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/kombi-2019-898381503,Nova Esperança
"Carros, vans e utilitários",TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,,2017,54800,2.0 - 2.9,Flex,Automático,Hidráulica,,4 portas,,69090001,Manaus,88990.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-xei-2-0-aut-2017-impecavel-venha-conferir-895495278,Cidade Nova
"Carros, vans e utilitários",FIAT PALIO ATTRA./ITALIA 1.4 EVO F.FLEX 8V 5P,FIAT,Passeio,2013,111185,,Flex,Manual,,,4 portas,5,69093132,Manaus,32900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/palio-2012-2013-1-4-mpi-attractive-8v-flex-4p-manual-868615123,Monte das Oliveiras
"Carros, vans e utilitários",HYUNDAI HB20X PREMIUM 1.6 FLEX 16V AUT.,HYUNDAI,Hatch,2015,72000,1.6,Flex,Automático,Hidráulica,Branco,4 portas,2,69037000,Manaus,46000.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/hb20x-1-6-automatico-premium-898380708,Ponta Negra
"Carros, vans e utilitários",VW - VOLKSWAGEN ,VW - VOLKSWAGEN,,2021,0,,,,,,,,69075245,Manaus,,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/carro-com-parcelas-a-parti-de-555-30-898379199,Mauazinho
"Carros, vans e utilitários",FIAT UNO MILLE 1.0 ELECTRONIC 4P,FIAT,,1997,929946,,,,,Azul,4 portas,,69073550,Manaus,5000.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-miller-97-898378212,Betânia
"Carros, vans e utilitários", ,,,2017,2800,,Flex,,Hidráulica,,,,69045390,Manaus,58000.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/c-o-m-p-r-o-seu-c-a-r-r-o-avista-fiat-ford-renault-citroen-chevrolet-898378602,Planalto
"Carros, vans e utilitários",GM - CHEVROLET ONIX,GM - CHEVROLET,Hatch,2020,300,,Flex,Manual,,Branco,4 portas,,69020030,Manaus,53000.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/vendo-carro-898379706,Centro
"Carros, vans e utilitários",CITROEN C3 ORIGINE 1.5 FLEX 8V 5P MEC.,CITROEN,Passeio,2015,56129,1.5,Flex,Manual,Elétrica,Preto,4 portas,7,69057025,Manaus,,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/c3-origine-1-5-mec-2015-877157883,Adrianópolis
"Carros, vans e utilitários",FORD ECOSPORT XLT FREESTYLE 2.0 FLEX 16V 5P,FORD,SUV,2011,146000,2.0 - 2.9,Flex,Automático,Hidráulica,Preto,4 portas,2,69018575,Manaus,26500.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/ecosport-2011-xlt-automatico-898378198,Lago Azul
,,,,,,,,,,,,,,,,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/carro-898377188,
"Carros, vans e utilitários",VW - VOLKSWAGEN SANTANA 1.8 MI,VW - VOLKSWAGEN,Sedã,1996,90,1.8,Gasolina,Manual,Hidráulica,Azul,4 portas,5,69084620,Manaus,2500.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/santana-898377875,Zumbi dos Palmares
"Carros, vans e utilitários",FIAT MOBI LIKE 1.0 FIRE FLEX 5P.,FIAT,Hatch,2018,33000,1.0,Flex,Manual,Hidráulica,Branco,4 portas,,69065011,Manaus,,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/mobi-like-1-0-2018-7-mil-de-entrada-893081463,Cachoeirinha
"Carros, vans e utilitários", ,,,2015,50000,,,,,,,,69093770,Manaus,,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/compramos-seu-carro-892335220,Colônia Santo Antônio
"Carros, vans e utilitários", ,,,2020,0,,,,,,,,69010100,Manaus,59000.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/quer-conseguir-seu-carro-parcelado-898377544,Centro
"Carros, vans e utilitários",CITROEN C4 LOUNGE LIVE 1.6 TURBO FLEX AUT.,CITROEN,Sedã,2016,95000,1.6,Flex,Automático,Elétrica,Branco,4 portas,5,69025020,Manaus,55900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/c4-lounge-2016-thp-834861544,Centro
"Carros, vans e utilitários", ,,,2014,54000,1.4,Flex,Manual,Hidráulica,,,,69045390,Manaus,8000.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/montana-ls-1-4-2014-completo-ent-apart-8-mil-financia-898376495,Planalto
"Carros, vans e utilitários",VW - VOLKSWAGEN KOMBI FURGÃO,VW - VOLKSWAGEN,Van/Utilitário,2005,141263,1.6,Gasolina,Manual,Mecânica,Amarelo,4 portas,4,69055405,Manaus,25900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/vw-kombi-furgao-1-6-gasolina-2005-3p-financiamos-891803677,Parque 10 de Novembro
"Carros, vans e utilitários", ,,,2015,90000,1.6,Flex,Manual,Hidráulica,Branco,2 portas,,69065090,Manaus,,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/linda-saveiro-2015-aprovou-levou-entrada-a-partir-7-mil-financio-898376462,Cachoeirinha
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE TRENDLINE 1.6 T.FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2018,98609,1.6,Flex,Manual,Hidráulica,Prata,4 portas,9,69020040,Manaus,44900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/voyage-trendline-1-6-2018-857918556,Praça 14 de Janeiro
"Carros, vans e utilitários",HONDA HR-V EX 1.8 FLEXONE 16V 5P AUT.,HONDA,SUV,2016,57046,1.8,Flex,Automático,Elétrica,Cinza,4 portas,2,69058830,Manaus,87900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/honda-hrv-automatica-889264910,Flores
"Carros, vans e utilitários",FIAT UNO SPORTING 1.4 EVO FIRE FLEX 8V 4P,FIAT,Hatch,2013,120000,1.4,Flex,Manual,Hidráulica,Verde,4 portas,7,69082230,Manaus,32900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/uno-sporting-1-4-muito-novo--845079229,Coroado
"Carros, vans e utilitários", ,,,2019,15500,1.4,Flex,Automático,Hidráulica,Prata,,,69065090,Manaus,,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/belissimo-prisma-2019-ltz-automatico-top-de-linha-a-pronta-entrega-na-loja-898374617,Cachoeirinha
"Carros, vans e utilitários",FORD F-350 2.8 TURBO INTERCOOLER DIESEL 2P MANUAL,FORD,Pick-up,2018,45000,2.0 - 2.9,Diesel,Manual,Hidráulica,Prata,2 portas,0,69005080,Manaus,160000.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/f350-2017-2018-diesel-unico-dono-898371265,Centro
,,,,,,,,,,,,,,,,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/vende-se-um-carro-modelo-siena-898368788,
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE TRENDLINE 1.6 T.FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2022,0,1.6,Flex,Manual,Hidráulica,Vermelho,4 portas,5,69099031,Manaus,82900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/voyage-g8-1-6-flex-2022-zero-km-top-de-linha-888080923,Cidade de Deus
"Carros, vans e utilitários", ,,,2017,55000,2.0 - 2.9,Diesel,Manual,Hidráulica,Branco,,,69065090,Manaus,0.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/amarok-4x4-diesel-manual-2017-financio-e-aceito-troca-898369875,Cachoeirinha
"Carros, vans e utilitários",MITSUBISHI PAJERO SPORT HPE 2.5 4X4 DIESEL AUT.,MITSUBISHI,Passeio,2021,10000,,Diesel,Automático,,,4 portas,0,69053070,Manaus,369900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/pajero-sport-2020-2021-2-4-16v-mivec-turbo-diesel-hpe-s-awd-automatico-893860975,São Geraldo
"Carros, vans e utilitários",MERCEDES-BENZ GLA-200 ADV. 1.6/1.6 TB 16V FLEX  AUT.,MERCEDES-BENZ,SUV,2017,30000,1.6,Flex,Automático,Elétrica,Cinza,4 portas,,69020060,Manaus,132900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/mercedes-benz-gla-200-advanced-2017-30mkm-894016451,Centro
"Carros, vans e utilitários",FIAT IDEA ATTRACTIVE 1.4 FIRE FLEX 8V 5P,FIAT,Hatch,2012,0,1.4,Flex,Manual,Hidráulica,Branco,4 portas,5,69093497,Manaus,20000.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/fiat-idea-2012-22-000-898368659,Colônia Terra Nova
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 TREND/ POWER 8V 4P,VW - VOLKSWAGEN,Hatch,2009,155000,1.0,Flex,Manual,Hidráulica,Preto,4 portas,8,69040340,Manaus,15900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/gol-trend-1-0-898368696,Dom Pedro I
"Carros, vans e utilitários",GM - CHEVROLET CRUZE SPORT LTZ 1.4 16V TB FLEX 5P AUT.,GM - CHEVROLET,Hatch,2019,3000,1.4,Flex,Automático,Elétrica,Vermelho,4 portas,2,69058113,Manaus,107000.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/cruze-hb-sport6-ltz2-898368577,Parque 10 de Novembro
"Carros, vans e utilitários",FORD ECOSPORT TITANIUM 2.0 16V FLEX 5P AUT.,FORD,,2015,79000,2.0 - 2.9,Flex,Automático,Hidráulica,,4 portas,,69090001,Manaus,59990.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/ford-ecosport-titanium-2015-aut-essa-e-novinha-892880434,Cidade Nova
"Carros, vans e utilitários",HYUNDAI HB20 OCEAN 1.0 FLEX 12V 5P MEC.,HYUNDAI,Hatch,2017,42170,1.0,Flex,Manual,Hidráulica,Prata,4 portas,9,69055405,Manaus,45900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-comfort-ocean-1-0-flex-2017-5p-889045414,Parque 10 de Novembro
"Carros, vans e utilitários",HYUNDAI HB20 C./C.PLUS/C.STYLE 1.6 FLEX 16V MEC.,HYUNDAI,,2013,72734,,Flex,Manual,,,4 portas,,69037000,Manaus,36900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-6-comfort-870205498,Ponta Negra
"Carros, vans e utilitários",GM - CHEVROLET S10 PICK-UP LTZ 2.5 FLEX 4X2 CD AUT.,GM - CHEVROLET,Pick-up,2019,18000,2.0 - 2.9,Flex,Automático,Hidráulica,Outra,4 portas,5,69037000,Manaus,133900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/vendo-s10-ltz-4x2-flex-898368015,Ponta Negra
"Carros, vans e utilitários",MERCEDES-BENZ E-250 CGI AVANTGARDE 2.0 TB 211CV AUT.,MERCEDES-BENZ,Sedã,2018,14100,2.0 - 2.9,Gasolina,Automático,Elétrica,Preto,4 portas,6,69076790,Manaus,254900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/mercedes-e250-avn-838406156,Japiim
"Carros, vans e utilitários",FIAT SIENA ELX 1.8 MPI 8V 103CV 4P,FIAT,Passeio,2004,187,1.8,Gasolina,Manual,Hidráulica,Preto,4 portas,9,69087301,Manaus,9800.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/fiat-siena-ex-motor-1-8-gasolina-898368170,Tancredo Neves
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL TRENDLINE 1.6 T.FLEX 8V 5P,VW - VOLKSWAGEN,Passeio,2020,41500,,Flex,Manual,,,4 portas,5,69058830,Manaus,51250.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/gol-2019-2020-1-6-msi-totalflex-4p-manual-871924104,Flores
"Carros, vans e utilitários", ,,,2018,4,,,,,,,,69095350,Manaus,,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-2018-ja-financiado-44-900-e-assume-37-par-891158733,Cidade Nova
"Carros, vans e utilitários",FORD RANGER 2.5I CD,FORD,Pick-up,2014,93000,2.0 - 2.9,Flex,Manual,Elétrica,Outra,4 portas,8,69010100,Manaus,84900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/ranger-898367592,Centro
"Carros, vans e utilitários",RENAULT ,RENAULT,Van/Utilitário,2021,0,2.0 - 2.9,Gasolina,Manual,,Branco,2 portas,0,69025030,Manaus,143900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/vendo-vans-e-micros-898365005,Centro
,,,,,,,,,,,,,,,,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/desapego-fox-completo-de-tudo-2010-todo-original-898363252,
"Carros, vans e utilitários",GM - CHEVROLET S10 PICK-UP LT 2.8 TDI 4X4 CD DIESEL AUT,GM - CHEVROLET,Pick-up,2019,32000,2.0 - 2.9,Diesel,Automático,Hidráulica,Branco,4 portas,9,69097720,Manaus,154900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/s-10-lt-4x4-diesel-automatica-ano-modelo-2019-r-154-900-00-889852756,Cidade Nova
"Carros, vans e utilitários",FORD KA 1.0 SE/SE PLUS TIVCT FLEX 5P,FORD,Passeio,2015,93000,1.0,Flex,Manual,Hidráulica,Prata,4 portas,3,69065030,Manaus,35999.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-2015-1-0-completo-889405280,Cachoeirinha
"Carros, vans e utilitários",RENAULT SANDERO STEPWAY TWEED HFLEX 1.6 8V 5P,RENAULT,SUV,2017,62500,1.6,Flex,Manual,Hidráulica,Vermelho,4 portas,0,69095740,Manaus,0.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/sandero-stepway-2017-bem-novinho-880445062,Nova Cidade
"Carros, vans e utilitários",FIAT STRADA ADVENTURE1.8/ 1.8 LOCKER FLEX CD,FIAT,,2020,33000,,,,,,,,69093770,Manaus,77900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-adv-2020-894481479,Colônia Santo Antônio
"Carros, vans e utilitários", ,,,2021,1,,,,,,,,69057030,Manaus,200000.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/hilux-sw4-ranger-s10-compro-quitado-ja-financiado-898363326,Adrianópolis
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,GM - CHEVROLET,Passeio,2018,107012,1.0,Flex,Manual,Elétrica,Prata,4 portas,3,69057025,Manaus,,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/onix-joy-1-0-8v-2018-898358768,Adrianópolis
"Carros, vans e utilitários",RENAULT LOGAN EXPRES./EXP. UP HI-FLEX 1.0 16V 4P,RENAULT,Sedã,2008,185,1.0,Flex,Manual,Hidráulica,Preto,4 portas,9,69035510,Manaus,12000.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/vendo-meu-renault-logan-1-0-16valvulas-898362641,Compensa
"Carros, vans e utilitários", ,,,2015,108000,1.0,Flex,Manual,Elétrica,Branco,4 portas,,69065090,Manaus,,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/novo-ka-2015-entrada-a-partir-6-mil-financio-898357793,Cachoeirinha
"Carros, vans e utilitários",HYUNDAI HB20S COMFORT PLUS 1.0 TB FLEX 12V MEC.,HYUNDAI,Passeio,2018,71000,1.6,Flex,Automático,Elétrica,Outra,4 portas,0,69058830,Manaus,56400.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/hb20s-2017-2018-1-6-comfort-plus-16v-flex-4p-automatico-832670591,Flores
"Carros, vans e utilitários",NISSAN MARCH S 1.0 12V FLEX 5P,NISSAN,Hatch,2017,25592,1.0,Flex,Manual,Hidráulica,Vermelho,4 portas,1,69055700,Manaus,42900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/nissan-march-1-0-12sv-vermelho-2017-885173241,Parque 10 de Novembro
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. JOY/ LS 1.0 8V FLEXPOWER 4P,GM - CHEVROLET,Sedã,2019,25000,1.0,Flex,Manual,Hidráulica,Branco,,,69090001,Manaus,55990.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/prisma-joy-1-0-2019-impecavel-866047538,Cidade Nova
"Carros, vans e utilitários", ,,,2021,1,,,,,,,,69057030,Manaus,70000.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/toro-argo-polo-golf-sentra-compro-quitado-ja-financiado-898357380,Adrianópolis
"Carros, vans e utilitários",KIA MOTORS SPORTAGE EX 2.0 16V/ 2.0 16V FLEX AUT.,KIA MOTORS,SUV,2013,78000,2.0 - 2.9,Flex,Automático,Elétrica,Preto,4 portas,9,69065080,Manaus,0.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/sportage-ex2-2-0-aut-2013-898357998,Cachoeirinha
"Carros, vans e utilitários",RENAULT KWID ZEN 1.0 FLEX 12V 5P MEC.,RENAULT,Hatch,2022,0,1.0,Flex,Manual,Hidráulica,Branco,4 portas,0,69043150,Manaus,42900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/kwid-0km-financiamento-aprovando-com-score-baixo-888101632,Alvorada
"Carros, vans e utilitários",HYUNDAI HB20S PREMIUM 1.6 FLEX 16V AUT. 4P,HYUNDAI,Sedã,2019,39000,1.6,Flex,Automático,Elétrica,Branco,4 portas,8,69065080,Manaus,0.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/hb20s-1-6-premium-aut-2019-898357055,Cachoeirinha
"Carros, vans e utilitários",LAND ROVER DISCOVERY4 S 3.0 4X4 TDV6 DIESEL AUT.,LAND ROVER,SUV,2015,74566,3.0 - 3.9,Diesel,Automático,Hidráulica,Verde,4 portas,0,69020040,Manaus,189900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/land-rover-discovery-s-3-0-diesel-7-lugares-812811058,Praça 14 de Janeiro
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL SPECIAL 1.0 TOTAL FLEX 8V 3P,VW - VOLKSWAGEN,Hatch,2015,0,1.0,Flex,Manual,Hidráulica,Vermelho,4 portas,0,69093402,Manaus,41000.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/gol-g6-vermelho-flex-898356597,Colônia Terra Nova
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2020,13000,1.0,Flex,Manual,Hidráulica,Branco,4 portas,0,69095740,Manaus,0.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/onix-lt-1-0-2020-893943093,Nova Cidade
"Carros, vans e utilitários",TOYOTA ETIOS X PLUS 1.5 FLEX 16V 5P MEC.,TOYOTA,Hatch,2021,0,1.5,Flex,Manual,Elétrica,Branco,4 portas,3,69078000,Manaus,75000.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/etios-hatch-x-plus-1-5-mec-2021-2021-867539078,Japiim
"Carros, vans e utilitários",MERCEDES-BENZ C-180 CGI COUPE 1.8 16V 156CV AUT.,MERCEDES-BENZ,Passeio,2012,80000,1.8,Gasolina,Automático,Hidráulica,Preto,2 portas,5,69037000,Manaus,67000.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/linda-mercedes-c180-coupe-1-8-cgi-896514905,Ponta Negra
"Carros, vans e utilitários",GM - CHEVROLET ONIX SED. PLUS PREM. 1.0 12V TB FLEX AUT,GM - CHEVROLET,Hatch,2020,1000,1.0,Flex,Manual,Elétrica,Prata,4 portas,9,69060000,Manaus,54900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/onix-2020-879955551,Aleixo
"Carros, vans e utilitários",FORD RANGER LIMITED 3.2 20V 4X4 CD AUT. DIES.,FORD,Pick-up,2022,0,3.0 - 3.9,Diesel,Automático,Elétrica,Azul,4 portas,5,69078000,Manaus,255000.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/ranger-limited-tb-3-2-4x4-diesel-aut-2021-2022-887147031,Japiim
"Carros, vans e utilitários",FIAT MOBI WAY 1.0 FIRE FLEX 5P.,FIAT,,2019,12127,,Gasolina,,,,,,69057001,Manaus,42000.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/fiat-mobi-1-0-flex-892119898,Adrianópolis
"Carros, vans e utilitários",NISSAN VERSA,NISSAN,,2014,58000,,,,,,4 portas,2,69070630,Manaus,18900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/versa-1-6-ja-financiado-898352601,Colônia Oliveira Machado
