Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,Final de placa,CEP,Município,Bairro,url,Tipo,Novo/Usado
"Carros, vans e utilitários",RENAULT CAPTUR,RENAULT,Passeio,2018,58891,1.6,Flex,Automático,Elétrica,Prata,4 portas,6,04570140,São Paulo,Brooklin Paulista,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-captur-2018-1-6-16v-sce-flex-intense-x-tronic-888306937,,
"Carros, vans e utilitários",GM - CHEVROLET S10 PICK-UP LS 2.4 F.POWER 4X2 CD,GM - CHEVROLET,Pick-up,2015,169000,2.0 - 2.9,Flex,Manual,Hidráulica,Branco,4 portas,0,04287010,São Paulo,Vila Nancy,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-s10-2-4-ls-cab-dupla-4x2-flex-4p-858914339,,
"Carros, vans e utilitários",RENAULT LOGAN EXPRESSION FLEX 1.6 16V 4P,RENAULT,Passeio,2017,48000,,Flex,Manual,,,4 portas,6,03619000,São Paulo,Vila Marieta,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-logan-1-6-expression-8v-880075815,,
"Carros, vans e utilitários",FIAT UNO MILLE  ELX  2P E 4P,FIAT,Hatch,1997,24627,1.0,Gasolina,Manual,Mecânica,Azul,4 portas,1,04240070,São Paulo,São João Clímaco,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/uno-mille-sx-1-0-898706853,,
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX COMFORTLINE 1.6 FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2015,62000,1.6,Flex,Manual,Hidráulica,Vermelho,4 portas,6,02464000,São Paulo,Imirim,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-fox-comfortline-1-6-msi-total-flex-2015-891135977,,
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE 1.6 MSI FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2019,78260,1.6,Flex,Manual,Hidráulica,Preto,4 portas,2,17470000,Duartina,,https://sp.olx.com.br/regiao-de-bauru-e-marilia/autos-e-pecas/carros-vans-e-utilitarios/voyage-898706801,,
"Carros, vans e utilitários",HONDA CR-V TOURING 1.5 16V 4WD 5P AUT.,HONDA,Passeio,2019,7000,,Gasolina,Automático,,,4 portas,9,18207480,Itapetininga,Vila Carolina,https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/crv-2019-2019-1-5-16v-vtc-turbo-gasolina-touring-awd-cvt-879972050,,
"Carros, vans e utilitários",FIAT BRAVO WOLVERINE 1.8 FLEX 16V 5P,FIAT,,2014,94656,,Flex,Manual,,,4 portas,6,13175646,Sumaré,Parque Jatobá (Nova Veneza),https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/fiat-bravo-1-8-wolverine-16v-flex-4p-895419859,,
"Carros, vans e utilitários",FIAT UNO VIVACE 1.0 EVO FIRE FLEX 8V 3P,FIAT,Hatch,2012,33707,1.0,Flex,Manual,Mecânica,Prata,2 portas,9,08275010,São Paulo,Jardim Nossa Senhora do Carmo,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-uno-vivace-1-0-2012-flex-contato-somente-via-whatszapp-11-94292-9874-898706706,,
"Carros, vans e utilitários",FORD KA,FORD,,2020,54917,,Flex,Manual,,Branco,4 portas,,19908095,Ourinhos,Vila Santos Dumont,https://sp.olx.com.br/regiao-de-bauru-e-marilia/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-1-0-ti-vct-flex-se-manual-866307501,,
"Carros, vans e utilitários",FORD FIESTA 1.6 8V FLEX/CLASS 1.6 8V FLEX 5P,FORD,Hatch,2009,102712,1.6,Flex,Manual,Hidráulica,Preto,4 portas,3,09913000,Diadema,Centro,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiesta-1-6-class-com-ar-direcao-vidros-banco-em-couro-baixa-km-olhou-gostou-866307759,,
"Carros, vans e utilitários",JEEP COMPASS LIMITED 2.0 4X2 FLEX 16V AUT.,JEEP,SUV,2018,20000,2.0 - 2.9,Flex,Automático,Hidráulica,Preto,4 portas,1,03336000,São Paulo,Vila Regente Feijó,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-2-0-16v-flex-limited-automatico-862235903,,
"Carros, vans e utilitários",JEEP RENEGADE LIMITED 1.8 4X2 FLEX 16V AUT.,JEEP,Passeio,2020,43110,,Flex,Automático,,,4 portas,3,13073300,Campinas,Jardim Guanabara,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/renegade-2019-2020-1-8-16v-flex-longitude-4p-automatico-855742180,,
"Carros, vans e utilitários",HYUNDAI HB20S VISION 1.0 FLEX 12V MEC,HYUNDAI,Passeio,2022,0,,Flex,Manual,,,4 portas,,05038000,São Paulo,Água Branca,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20s-1-0-12v-vision-880561494,,
"Carros, vans e utilitários",RENAULT DUSTER EXPRESSION 1.6 HI-FLEX 16V MEC.,RENAULT,Passeio,2020,52865,,Flex,Manual,,,4 portas,3,13073300,Campinas,Jardim Guanabara,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/duster-2019-2020-1-6-16v-sce-flex-expression-manual-895488004,,
"Carros, vans e utilitários",GM - CHEVROLET PRISMA  SED. MAXX/ LT 1.4 8V ECONOF. 4P,GM - CHEVROLET,Sedã,2012,73000,1.4,Flex,Manual,Hidráulica,Prata,4 portas,9,11702215,Praia Grande,Guilhermina,https://sp.olx.com.br/baixada-santista-e-litoral-sul/autos-e-pecas/carros-vans-e-utilitarios/prisma-2012-1-4-completo-c-baixo-km-889488683,,
"Carros, vans e utilitários",RENAULT KWID ZEN 1.0 FLEX 12V 5P MEC.,RENAULT,Hatch,2019,0,1.0,Flex,Manual,Elétrica,Vermelho,4 portas,7,18030320,Sorocaba,Jardim Faculdade,https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/kwid-1-0-zen-2019-870248250,,
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO 1.6 MI/S.OURO 1.6 MI TOT.FLEX 8V 5P,VW - VOLKSWAGEN,Sedã,2008,198554,1.6,Flex,Manual,Hidráulica,Preto,4 portas,0,09185360,Santo André,Vila Apiaí,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-polo-seda-1-6-895452685,,
"Carros, vans e utilitários",FIAT PALIO ESSENCE 1.6 FLEX 16V 5P,FIAT,Hatch,2016,0,1.6,Flex,Manual,Hidráulica,Vermelho,4 portas,3,18070270,Sorocaba,Vila Elza,https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/palio-essence-1-6-2016-880056119,,
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LS 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2016,112000,1.0,Flex,Manual,Hidráulica,Branco,4 portas,7,08674011,Suzano,Centro,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-884176799,,
"Carros, vans e utilitários",HYUNDAI HB20X PREMIUM 1.6 FLEX 16V AUT.,HYUNDAI,Passeio,2015,223000,1.6,Flex,Automático,Hidráulica,Azul,4 portas,0,15044215,São José do Rio Preto,Jardim Laranjeiras,https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/autos-e-pecas/carros-vans-e-utilitarios/hb20x-1-6-premium-automatico-2015-851340505,,
"Carros, vans e utilitários",FORD ECOSPORT SE DIRECT 1.5 FLEX 5P AUT.,FORD,SUV,2019,71000,1.5,Flex,Automático,Elétrica,Preto,4 portas,8,08022000,São Paulo,São Miguel Paulista,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ecosport-1-5-ti-vct-se-direct-2019-unico-dono-69-999-895729369,,
"Carros, vans e utilitários",GM - CHEVROLET ONIX SEDAN PLUS LTZ 1.0 12V TB FLEX AUT.,GM - CHEVROLET,Passeio,2020,45471,,Flex,Automático,,,4 portas,8,13420355,Piracicaba,Morumbi,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/onix-2019-2020-1-0-turbo-flex-ltz-automatico-880528075,,
"Carros, vans e utilitários",MITSUBISHI PAJERO SPORT HPE 3.5 4X4 200CV AUT.,MITSUBISHI,SUV,2008,111000,3.0 - 3.9,Gasolina,Automático,Hidráulica,Preto,4 portas,6,03294100,São Paulo,Jardim Independência,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/mitsubishi-pajero-sport-2008-automatico-4x4-todo-revisado-impressionante-estado-898706649,,
"Carros, vans e utilitários",HYUNDAI CRETA PULSE 1.6 16V FLEX AUT.,HYUNDAI,Passeio,2017,19950,,Flex,Automático,,,4 portas,6,05038000,São Paulo,Água Branca,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-creta-1-6-16v-pulse-891345890,,
"Carros, vans e utilitários",FORD KA 1.0 SE 12V FLEX 4P MANUAL,FORD,Passeio,2019,42397,,Flex,Manual,,,4 portas,7,13041445,Campinas,Ponte Preta,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-1-0-se-12v-881153514,,
"Carros, vans e utilitários",VW - VOLKSWAGEN AMAROK HIGHLINE CD 3.0 4X4 TB DIES. AUT.,VW - VOLKSWAGEN,Pick-up,2021,0,,Diesel,Automático,Elétrica,Outra,4 portas,,09270270,Santo André,Tamanduateí 8,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-amarok-3-0-v6-tdi-highline-extreme-cd-4motion-875064776,,
"Carros, vans e utilitários",FORD KA 1.0 S TIVCT FLEX 5P,FORD,Passeio,2019,46233,,Flex,Manual,,,4 portas,1,13420355,Piracicaba,Morumbi,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-2019-2019-1-0-ti-vct-flex-se-manual-891066118,,
"Carros, vans e utilitários",HYUNDAI HB20 SENSE 1.0 FLEX 12V MEC,HYUNDAI,Hatch,2020,45580,1.0,Flex,Manual,Elétrica,Branco,4 portas,6,13070055,Campinas,Jardim Chapadão,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-sense-2020-879600282,,
"Carros, vans e utilitários",BMW 320IA,BMW,Sedã,2010,140258,2.0 - 2.9,Gasolina,Automático,Hidráulica,Branco,4 portas,7,16201193,Birigüi,Recanto Verde,https://sp.olx.com.br/regiao-de-presidente-prudente/autos-e-pecas/carros-vans-e-utilitarios/bmw320i-2010-c-teto-leiam-898706605,,
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE I MOTION COMF/HGHLI.1.6 T.FLEX 8V,VW - VOLKSWAGEN,Passeio,2013,96000,,Flex,Automático,,,4 portas,6,04707000,São Paulo,Jardim das Acácias,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/voyage-2012-2013-1-6-mi-comfortline-i-motion-8v-flex-4p-automatizado-894798496,,
"Carros, vans e utilitários",GM - CHEVROLET KADETT GLS 2.0 MPFI,GM - CHEVROLET,Conversível,1996,250000,2.0 - 2.9,Gasolina,Manual,Hidráulica,Prata,2 portas,9,08583600,Itaquaquecetuba,Parque Piratininga,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kadette-ano-96-prata-2-0-898706521,,
"Carros, vans e utilitários",FIAT UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 2P,FIAT,Hatch,2011,100500,1.0,Flex,Manual,Mecânica,Azul,2 portas,4,12231675,São José dos Campos,Jardim Satélite,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-mille-economy-flex-898706534,,
"Carros, vans e utilitários",HONDA CITY SEDAN EX 1.5 FLEX 16V 4P AUT.,HONDA,,2015,109000,1.5,Flex,Automático,Elétrica,Prata,4 portas,0,15080000,São José do Rio Preto,Jardim Santa Luzia,https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/autos-e-pecas/carros-vans-e-utilitarios/honda-city-ex-1-5-16v-flex-aut-895718001,,
"Carros, vans e utilitários",NISSAN VERSA SV 1.6 16V FLEX FUEL 4P MEC.,NISSAN,Sedã,2012,182000,1.6,Flex,Manual,Hidráulica,Outra,4 portas,4,13030405,Campinas,São Bernardo,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/nissan-versa-892030079,,
"Carros, vans e utilitários",FIAT TORO FREEDOM 1.8 16V FLEX AUT.,FIAT,Pick-up,2020,53989,,Flex,Automático,Hidráulica,Prata,4 portas,2,03275010,São Paulo,Vila Ivone,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-freedom-1-8-16v-flex-aut-895487790,,
"Carros, vans e utilitários",HYUNDAI CRETA PULSE 1.6 16V FLEX MEC.,HYUNDAI,Passeio,2018,85727,,Flex,Manual,,,4 portas,5,13215010,Jundiaí,Vila de Vito,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-creta-2017-2018-1-6-16v-flex-pulse-manual-892486405,,
"Carros, vans e utilitários",GM - CHEVROLET CELTA SPIRIT/ LT 1.0 MPFI 8V FLEXP. 5P,GM - CHEVROLET,Hatch,2014,52950,1.0,Flex,Manual,Hidráulica,Preto,4 portas,1,14409003,Franca,Jardim Barão,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/celta-lt-1-0-flex-2014-895664311,,
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. JOY/ LS 1.0 8V FLEXPOWER 4P,GM - CHEVROLET,Sedã,2019,35838,,Flex,Manual,Hidráulica,,4 portas,7,09720000,São Bernardo do Campo,Centro,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-prisma-joy-1-0-flex-ano-2019-financiamento-facil-896120104,,
"Carros, vans e utilitários",VW - VOLKSWAGEN KOMBI,VW - VOLKSWAGEN,,1982,90000,,Gasolina,Manual,,,,,13040000,Campinas,Jardim do Trevo,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/kombi-pick-up-884932947,,
"Carros, vans e utilitários",GM - CHEVROLET VECTRA ELEGAN. 2.0 MPFI 8V FLEXPOWER MEC,GM - CHEVROLET,Sedã,2009,1,2.0 - 2.9,Flex,Manual,Hidráulica,Preto,4 portas,9,13041445,Campinas,Ponte Preta,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/vectra-elegance-2-0-2009-834890731,,
"Carros, vans e utilitários",CITROEN C3 TENDANCE 1.5 FLEX 8V 5P MEC.,CITROEN,Hatch,2014,94700,1.5,Flex,Manual,Elétrica,Preto,4 portas,7,12231241,São José dos Campos,Vila Nova Conceição,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/c3-tendance-1-5-8v-flex-completo-e-baixo-km-2014-890790126,,
"Carros, vans e utilitários",GM - CHEVROLET VECTRA GT-X 2.0 MPFI 8V FLEXPOWER MEC.,GM - CHEVROLET,Hatch,2008,80000,2.0 - 2.9,Flex,Manual,Hidráulica,Cinza,4 portas,6,18110390,Votorantim,Parque Morumbi,https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/gm-vectra-gt-x-2-0-2008-898706314,,
"Carros, vans e utilitários",HONDA SPORT MANUAL,HONDA,,2019,14000,2.0 - 2.9,Flex,Manual,Hidráulica,Prata,4 portas,,02413200,São Paulo,Imirim,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-2-0-16v-flexone-sport-4p-manual-872206455,,
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE TRENDLINE 1.6 T.FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2018,105000,1.6,Flex,Manual,Hidráulica,Prata,4 portas,5,03870000,São Paulo,Vila Rio Branco,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-voyage-1-6-msi-2018-trendline-892051933,,
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO TRENDLINE 1.6 T.FLEX 8V,VW - VOLKSWAGEN,Pick-up,2010,112000,1.6,Flex,Manual,Hidráulica,Prata,2 portas,7,15043827,São José do Rio Preto,Residencial São Thomaz II,https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/autos-e-pecas/carros-vans-e-utilitarios/lindissima-saveiro-898706349,,
"Carros, vans e utilitários",HONDA FIT LXL 1.4/ 1.4 FLEX 8V/16V 5P AUT.,HONDA,Hatch,2011,180179,,Flex,Manual,Hidráulica,,4 portas,9,15900000,Taquaritinga,,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-fit-lxl-1-4-1-4-flex-8v-16v-5p-aut-flex-manual-877482314,,
"Carros, vans e utilitários",FORD KA 1.0 SE 12V FLEX 4P MANUAL,FORD,Hatch,2020,34000,1.0,Flex,Manual,Hidráulica,Branco,4 portas,6,09270270,Santo André,Tamanduateí 8,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-se-1-0-flex-branco-2020-completo-894190874,,
"Carros, vans e utilitários",BMW 530I/IA,BMW,Sedã,2018,19000,2.0 - 2.9,Gasolina,Automático,Elétrica,Branco,4 portas,3,09725001,São Bernardo do Campo,Centro,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/bmw-530i-blindado-espetacular-873017472,,
"Carros, vans e utilitários",GM - CHEVROLET AGILE LTZ 1.4 MPFI 8V FLEXPOWER 5P,GM - CHEVROLET,Hatch,2012,89000,1.4,Flex,Manual,Hidráulica,Vermelho,4 portas,7,13206480,Jundiaí,Vila Loureiro,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/agile-ltz-1-4-flex-2012-completo-km89mil-894087273,,
"Carros, vans e utilitários",FIAT TORO FREEDOM 2.0 16V 4X4 DIESEL AUT.,FIAT,Pick-up,2020,17850,,Diesel,Automático,Hidráulica,Prata,4 portas,9,14775000,Jaborandi,,https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-freedon-diesel-4x4-com-menos-de-18-mil-km-898706214,,
"Carros, vans e utilitários",LIFAN X60 1.8 16V 128CV 5P MEC.,LIFAN,Passeio,2016,75000,1.8,Gasolina,Manual,Hidráulica,Preto,4 portas,4,05305011,São Paulo,Vila Leopoldina,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/lifan-x60-1-8-talent-16v-gasolina-4p-manual-893494124,,
"Carros, vans e utilitários",TOYOTA RAV4 2.4 4X2 16V 170CV AUT.,TOYOTA,Passeio,2010,148000,2.0 - 2.9,Gasolina,Automático,Hidráulica,Preto,4 portas,,03620000,São Paulo,Vila Marieta,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-rav4-2-4-4x4-aut-teto-solar-893146141,,
"Carros, vans e utilitários",HYUNDAI HB20S C.STYLE/C.PLUS1.6 FLEX 16V AUT. 4P,HYUNDAI,,2019,38700,,Flex,Automático,,,4 portas,5,15050465,São José do Rio Preto,Jardim Caparroz,https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/autos-e-pecas/carros-vans-e-utilitarios/hb20s-c-style-c-plus1-6-flex-16v-aut-4p-881103597,,
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX SUNRISE 1.0 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2010,89000,1.0,Flex,Manual,Hidráulica,Prata,4 portas,0,09370670,Mauá,Matriz,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fox-sunrise-1-0-flex-2010-841194946,,
"Carros, vans e utilitários",GM - CHEVROLET ASTRA ADVANTAGE 2.0 MPFI 8V FLEXPOWER 5P,GM - CHEVROLET,Sedã,2007,180000,1.8,Flex,Manual,Hidráulica,Preto,4 portas,5,03345001,São Paulo,Vila Regente Feijó,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-astra-sedan-advantage-2007-completinho-888669735,,
"Carros, vans e utilitários",VW - VOLKSWAGEN AMAROK COMFOR. CD 2.0 TDI 4X4 DIES. AUT.,VW - VOLKSWAGEN,Pick-up,2019,47000,2.0 - 2.9,Diesel,Automático,Hidráulica,Preto,4 portas,0,18160000,Salto de Pirapora,,https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/amarok-comfortline-2-0-t-diesel-2019-unico-dono-867568810,,
"Carros, vans e utilitários",BMW X1 SDRIVE 20I 2.0/2.0 TB ACTI.FLEX AUT.,BMW,SUV,2020,30000,2.0 - 2.9,Flex,Automático,Elétrica,Cinza,4 portas,1,09720000,São Bernardo do Campo,Centro,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/x1-sdrive20i-2-0-4p-2020-828162638,,
"Carros, vans e utilitários",TOYOTA COROLLA LE 1.8,TOYOTA,Sedã,1997,200000,1.8,Gasolina,Automático,Hidráulica,Prata,4 portas,8,06754060,Taboão da Serra,Parque Santos Dumont,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corolla-1997-898706127,,
"Carros, vans e utilitários",FORD ECOSPORT XLT 2.0/ 2.0 FLEX 16V 5P AUT.,FORD,SUV,2009,155000,2.0 - 2.9,Flex,Automático,Hidráulica,Preto,4 portas,7,08311500,São Paulo,Jardim Rodolfo Pirani,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ecosport-xlt-2-0-16v-automatica-completa-898706119,,
"Carros, vans e utilitários",FIAT SIENA EL 1.0 MPI FIRE FLEX 8V 4P,FIAT,Passeio,2012,131000,1.0,Flex,Manual,Hidráulica,Azul,4 portas,4,13045750,Campinas,Vila Joaquim Inácio,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/fiat-siena-el-1-0-8v-flex-877789875,,
"Carros, vans e utilitários",FORD ECOSPORT XLT FREESTYLE 1.6 FLEX 8V 5P,FORD,SUV,2010,135000,1.6,Flex,Manual,Hidráulica,Cinza,4 portas,2,04776002,São Paulo,Socorro,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ecosport-1-6-freestley-flex-completa-785180649,,
"Carros, vans e utilitários",HYUNDAI IX35 GLS 2.0 16V 2WD FLEX AUT.,HYUNDAI,SUV,2017,55000,2.0 - 2.9,Flex,Automático,Hidráulica,Preto,4 portas,6,05533000,São Paulo,Instituto de Previdência,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-ix35-gls-2-0-flex-aut-2017-894517324,,
"Carros, vans e utilitários",NISSAN KICKS SV 1.6 16V FLEXSTAR 5P AUT.,NISSAN,SUV,2018,69996,,Flex,Automático,Hidráulica,Cinza,4 portas,2,03653000,São Paulo,Penha de França,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/nissan-kicks-1-6-16v-flexstart-sv-2018-891142683,,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL (NOVO) 1.6 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Passeio,2020,40390,,Flex,Manual,,,4 portas,2,05038010,São Paulo,Água Branca,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-2019-2020-1-6-msi-totalflex-4p-manual-869950359,,
"Carros, vans e utilitários",HYUNDAI IX35 GL 2.0 16V 2WD FLEX AUT.,HYUNDAI,SUV,2020,53000,2.0 - 2.9,Flex,Automático,Hidráulica,Branco,4 portas,1,13140842,Paulínia,Parque da Figueira,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/hyundai-ix35-2-0-mpfi-gl-16v-flex-4p-automatico-2020-882816029,,
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. JOY/ LS 1.0 8V FLEXPOWER 4P,GM - CHEVROLET,Passeio,2019,54754,,Flex,Manual,,,4 portas,5,05038010,São Paulo,Água Branca,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/prisma-2019-2019-1-0-mpfi-joy-8v-flex-4p-manual-863714565,,
"Carros, vans e utilitários",VW - VOLKSWAGEN UP! MOVE 1.0 TOTAL FLEX 12V 5P,VW - VOLKSWAGEN,,2015,56600,,Flex,Manual,,Branco,4 portas,,06194050,Osasco,km 18,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-up-2015-1-0-mpi-move-up-12v-flex-4p-manual-893862851,,
"Carros, vans e utilitários",RENAULT CLIO AUTHENTIQUE 1.0 8V 3P,RENAULT,Hatch,2004,120,1.0,Gasolina,Manual,Mecânica,Azul,2 portas,,18076300,Sorocaba,Jardim São Lourenzo,https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/vendo-ou-troco-reno-clio-por-carro-ja-financiado-898705882,,
"Carros, vans e utilitários",VW - VOLKSWAGEN UP! CROSS 1.0 TSI TOTAL FLEX 12V 5P,VW - VOLKSWAGEN,Passeio,2018,69000,1.0,Flex,Manual,Elétrica,Preto,4 portas,9,08780240,Mogi das Cruzes,Parque Monte Líbano,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-up-1-0-12v-tsi-e-flex-cross-805803099,,
"Carros, vans e utilitários",HYUNDAI CRETA PRESTIGE 2.0 16V FLEX AUT.,HYUNDAI,,2021,0,,Flex,Automático,,,4 portas,9,04287010,São Paulo,Vila Nancy,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-creta-2-0-16v-flex-prestige-autom-tico-892550989,,
"Carros, vans e utilitários",RENAULT SANDERO VIBE FLEX 1.0 12V 5P,RENAULT,Hatch,2019,121500,1.0,Flex,Manual,Elétrica,Branco,4 portas,0,19013180,Presidente Prudente,Jardim Bela Daria,https://sp.olx.com.br/regiao-de-presidente-prudente/autos-e-pecas/carros-vans-e-utilitarios/sandero-vibe-1-0-840001037,,
