Categoria,Modelo,Marca,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,Final de placa,CEP,Município,Bairro,price,url,Tipo de veículo
"Carros, vans e utilitários",VW - VOLKSWAGEN SPACEFOX 1.6/ 1.6 TREND TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,2012,110000,1.6,Flex,Manual,Hidráulica,Prata,4 portas,4,94810000,Alvorada,Bela Vista,35900.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-spacefox-1-6-8v-trend-totalflex-4p-2012-886635382,
"Carros, vans e utilitários",HYUNDAI HB20S C.PLUS/C.STYLE1.0 FLEX 12V MEC. 4P,HYUNDAI,2018,59140,1.0,Flex,Manual,Hidráulica,Branco,4 portas,9,90610000,Porto Alegre,Petrópolis,49990.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20s-1-0m-comf-888113206,
"Carros, vans e utilitários",BMW X6 M 4.4 4X4 V8 32V BI-TURBO AUT.,BMW,2011,1,4.0 ou mais,Gasolina,Automático,Hidráulica,Preto,4 portas,5,92010242,Canoas,Centro,145000.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/bmw-x6-4-4-m-v8-bi-turbo-4x4-blindada-767103131,SUV
"Carros, vans e utilitários",FORD FOCUS 1.6 S/SE/SE PLUS FLEX 8V/16V  5P,FORD,2014,85182,1.6,Flex,Manual,,,4 portas,,93320492,Novo Hamburgo,Industrial,47900.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ford-focus-1-6-1-6-flex-8v-16v-4p-mec-2014-flex-872527670,
"Carros, vans e utilitários",FORD KA+ SEDAN 1.5 16V FLEX 4P,FORD,2018,50197,1.5,Flex,Manual,Elétrica,Preto,,5,94060000,Gravataí,São Vicente,42990.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-se-1-0-sd-c-798856893,
"Carros, vans e utilitários",KIA MOTORS BONGO K-2400 2.4 DIESEL,KIA MOTORS,2022,5,2.0 - 2.9,Diesel,Manual,Hidráulica,Branco,2 portas,9,94060001,Gravataí,São Vicente,124900.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/kia-bongo-2022-0km-897952195,Pick-up
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX TRENDLINE 1.6 FLEX 8V 5P,VW - VOLKSWAGEN,2018,24667,1.0,Flex,Manual,Hidráulica,Preto,4 portas,7,90610000,Porto Alegre,Petrópolis,51900.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-fox-trendline-1-6-msi-total-flex-4p-mec-886035918,
"Carros, vans e utilitários",RENAULT MEGANE GRAND TOUR DYNAM. HI-FLEX 1.6 16V,RENAULT,2012,0,1.6,Flex,Manual,Hidráulica,Cinza,4 portas,0,93210240,Sapucaia do Sul,Primor,31000.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/megane-dynamique-1-6-2012-894000862,Passeio
"Carros, vans e utilitários",HONDA CR-V TOURING 1.5 16V 4WD 5P AUT.,HONDA,2019,36146,1.5,Gasolina,Automático,Elétrica,Branco,4 portas,2,90240511,Porto Alegre,São João,229900.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/honda-cr-v-cr-v-touring-1-5-16v-4wd-5p-aut-889018354,Passeio
"Carros, vans e utilitários",FIAT FIORINO FURGÃO WORK. HARD 1.4 FLEX 8V 2P,FIAT,2020,45041,,Flex,Manual,,,2 portas,6,92020333,Canoas,Marechal Rondon,75900.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/fiorino-2019-2020-1-4-mpi-furgao-hard-working-8v-flex-2p-manual-854581995,Passeio
"Carros, vans e utilitários",VW - VOLKSWAGEN VIRTUS 1.6 MSI FLEX 16V 5P MEC.,VW - VOLKSWAGEN,2019,45347,,Flex,Manual,,,4 portas,7,92020333,Canoas,Marechal Rondon,70900.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/virtus-2019-2019-1-6-msi-total-flex-manual-868474807,Passeio
"Carros, vans e utilitários",FORD KA 1.0 SE/SE PLUS TIVCT FLEX 5P,FORD,2018,43225,1.0,Flex,Manual,Elétrica,Branco,4 portas,4,97450000,Cacequi,,42000.0,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/ka-1-0-se-2017-2018-897951743,Hatch
"Carros, vans e utilitários",JAGUAR F-PACE 3.0 R-SPORT 340CV AUT.,JAGUAR,2017,66360,,Gasolina,Automático,,,4 portas,2,95700000,Bento Gonçalves,,275000.0,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/f-pace-2016-2017-3-0-v6-supercharged-r-sport-awd-4p-automatico-869355605,Passeio
"Carros, vans e utilitários",VW - VOLKSWAGEN PARATI CLI / CL/ ATLANTA 1.6,VW - VOLKSWAGEN,1995,158000,1.6,Gasolina,Manual,Mecânica,Azul,2 portas,5,92420180,Canoas,São José,15000.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/parati-897945099,Passeio
"Carros, vans e utilitários",FORD ECOSPORT XLT FREESTYLE 1.6 FLEX 8V 5P,FORD,2010,119000,1.6,Flex,Manual,Hidráulica,Prata,4 portas,1,99200000,Guaporé,,35500.0,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/ecosport-1-6-freestyle-897951981,SUV
"Carros, vans e utilitários",FORD FIESTA S 1.0 8V FLEX 5P,FORD,2012,68000,1.0,Flex,Manual,Hidráulica,Vermelho,4 portas,0,98170000,Tupanciretã,,25000.0,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/fista-1-0-flex-897951611,Hatch
"Carros, vans e utilitários",FIAT SIENA CELEBRATION 1.0 FIRE FLEX 8V 4P,FIAT,2008,140000,1.0,Gasolina,Manual,Hidráulica,Cinza,4 portas,7,95780000,Montenegro,,14000.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/vendo-siena-celebration-2008-1-0-8v-completo-897945050,Sedã
"Carros, vans e utilitários",TOYOTA HILUX CD SRV D4-D 4X4 3.0 TDI DIESEL AUT,TOYOTA,2012,164500,3.0 - 3.9,Diesel,Automático,Hidráulica,Prata,4 portas,4,98900000,Santa Rosa,,135000.0,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/toyota-hilux-2012-turbo-intercooler-897944946,Pick-up
"Carros, vans e utilitários",KIA MOTORS SPORTAGE EX 2.0 16V/ 2.0 16V FLEX AUT.,KIA MOTORS,2022,5,2.0 - 2.9,Flex,Automático,Elétrica,Branco,4 portas,,94060001,Gravataí,São Vicente,195990.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/sportage-ex-2022-0km-897944853,SUV
"Carros, vans e utilitários",GM - CHEVROLET HATCH LT 1.0 12V FLEX 5P MEC,GM - CHEVROLET,2020,77882,,Flex,Manual,,,4 portas,0,91050371,Porto Alegre,Jardim Lindóia,61490.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-2019-2020-1-0-flex-lt-manual-891532343,Passeio
"Carros, vans e utilitários",NISSAN LIVINA 1.6 16V FLEX FUEL 5P,NISSAN,2012,116000,1.6,Flex,Manual,Hidráulica,Prata,4 portas,1,91900540,Porto Alegre,Vila Assunção,23000.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/livina-particular-897944467,
"Carros, vans e utilitários",MERCEDES-BENZ GLC 220D 2.0 TB 4M OFF-ROAD (DIESEL),MERCEDES-BENZ,2020,20000,,Diesel,Automático,Hidráulica,Branco,4 portas,8,90240650,Porto Alegre,São João,369900.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/mercedes-glc-220d-glc220d-td-4m-off-road-194hp-interior-bege-20-mil-km-u-dono-4p-853782925,SUV
"Carros, vans e utilitários",RENAULT SCENIC RXE/ PRIVILÈGE 2.0 16V 5P MEC.,RENAULT,2008,144000,2.0 - 2.9,Gasolina,Manual,Hidráulica,Prata,4 portas,5,91110001,Porto Alegre,Sarandi,20000.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/scenic-privilege-2008-completa-2-0-novissima-879914108,Van/Utilitário
"Carros, vans e utilitários", ,,2022,0,,Flex,Automático,,,4 portas,,92020570,Canoas,Marechal Rondon,99990.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/chery-tiggo-3x-1-0-vvt-turbo-iflex-pro-897943675,Passeio
"Carros, vans e utilitários",MERCEDES-BENZ C-180 CGI CLASSIC 1.8 16V 156CV AUT.,MERCEDES-BENZ,2012,122321,,Gasolina,Automático,,,4 portas,7,97050801,Santa Maria,Nossa Senhora de Lourdes,64900.0,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/c-180-cgi-classic-1-8-16v-156cv-aut-839933896,
"Carros, vans e utilitários",HYUNDAI HB20S C.PLUS/C.STYLE1.0 FLEX 12V MEC. 4P,HYUNDAI,2017,123,,Flex,Manual,,,4 portas,2,97050801,Santa Maria,Nossa Senhora de Lourdes,52900.0,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/hb20s-c-plus-c-style1-0-flex-12v-mec-4p-834833235,
"Carros, vans e utilitários",KIA MOTORS SORENTO 2.4 16V 4X2 AUT.,KIA MOTORS,2015,72000,2.0 - 2.9,Gasolina,Automático,Hidráulica,Prata,4 portas,0,95700000,Bento Gonçalves,,71990.0,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/sorento-2-4-ex2-5-lugares-2015-897943541,SUV
"Carros, vans e utilitários",GM - CHEVROLET MONZA GL 2.0 EFI/SL/L/650/CLUB/BARC.2E4P,GM - CHEVROLET,1994,1,2.0 - 2.9,Gasolina,Manual,Hidráulica,Outra,2 portas,,94850170,Alvorada,Aparecida,9000.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/monza-club-897943552,Sedã
"Carros, vans e utilitários",HONDA ,HONDA,2006,74000,,Gasolina,Automático,Hidráulica,Cinza,4 portas,9,91350180,Porto Alegre,Passo da Areia,28900.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/accord-897944636,
"Carros, vans e utilitários",NISSAN VERSA EXCLUSIVE 1.6 16V FLEX AUT,NISSAN,2021,0,1.6,Flex,Automático,Elétrica,,4 portas,,96845545,Santa Cruz do Sul,Schulz,104990.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/novo-nissan-versa-exclusive-cvt-2021-811908236,Sedã
"Carros, vans e utilitários",JEEP COMPASS LIMITED 2.0 4X2 FLEX 16V AUT.,JEEP,2019,15000,,Flex,Automático,Hidráulica,Cinza,4 portas,7,95960000,Encantado,,145800.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-limited-853292288,SUV
"Carros, vans e utilitários",FORD FIESTA 1.6 8V FLEX/CLASS 1.6 8V FLEX 5P,FORD,2013,104000,1.6,Flex,Manual,Hidráulica,Branco,4 portas,8,97050450,Santa Maria,Menino Jesus,26500.0,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/fiesta-hatch-1-6-completo-abaixo-da-fipe-897943128,Hatch
"Carros, vans e utilitários",HYUNDAI HB20 C./C.PLUS/C.STYLE 1.6 FLEX 16V MEC.,HYUNDAI,2014,85000,1.6,Flex,Manual,Hidráulica,Preto,4 portas,2,91110000,Porto Alegre,São Sebastião,41900.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-6-comfort-plus-882959031,Hatch
"Carros, vans e utilitários",VW - VOLKSWAGEN SPACEFOX 1.6/ 1.6 TREND TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,2011,78000,1.6,Flex,Manual,Hidráulica,Branco,4 portas,9,93608610,Estância Velha,Rincão dos Ilhéus,31900.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/spacefox-844830137,Hatch
"Carros, vans e utilitários",GM - CHEVROLET HATCH LT 1.0 12V FLEX 5P MEC,GM - CHEVROLET,2014,144000,1.0,Flex,Manual,Hidráulica,Vermelho,,0,90660080,Porto Alegre,Glória,36900.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-1-0-mt-lt-870388777,
"Carros, vans e utilitários",HONDA CITY SEDAN EX 1.5 FLEX 16V 4P AUT.,HONDA,2017,47000,,Flex,Automático,Hidráulica,Branco,4 portas,6,90690140,Porto Alegre,Petrópolis,77900.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/honda-city-ex-cvt-4p-892622967,Sedã
"Carros, vans e utilitários",NISSAN TIIDA S 1.8/1.8 FLEX 16V  MEC.,NISSAN,2012,1000,1.8,Gasolina,Manual,Hidráulica,Cinza,4 portas,6,91110000,Porto Alegre,São Sebastião,26900.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/tiida-s-1-8-mt-2012-890619639,Hatch
"Carros, vans e utilitários",VOLVO XC 60 2.0 T5  5P,VOLVO,2012,118369,2.0 - 2.9,Gasolina,Automático,Hidráulica,Prata,4 portas,7,90610001,Porto Alegre,Partenon,54900.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/xc-60-t5-confort-12-12-lindissima-866625012,SUV
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO 1.0 FLEX 12V 5P,VW - VOLKSWAGEN,2020,39000,1.0,Flex,Manual,Elétrica,Branco,4 portas,,95560000,Torres,,62900.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/polo-1-0-890215098,Hatch
"Carros, vans e utilitários",TOYOTA HILUX CD SRV 4X4 2.7 FLEX 16V AUT.,TOYOTA,2018,79000,2.0 - 2.9,Flex,Automático,Elétrica,Branco,4 portas,0,95700000,Bento Gonçalves,,149990.0,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/toyota-hilux-2-7-flex-4x4-2018-897941077,
"Carros, vans e utilitários",FIAT TORO FREEDOM 1.8 16V FLEX AUT.,FIAT,2022,0,,Flex,Automático,Elétrica,Vermelho,4 portas,2,95913340,Lajeado,Alto do Parque,129990.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-freedom-turbo-270-flex-at6-4p-875586755,Pick-up
"Carros, vans e utilitários",GM - CHEVROLET VECTRA GLS/EXPRES.2.2/ 2.0 E 2.0 CD 8V,GM - CHEVROLET,2001,145000,2.0 - 2.9,Gasolina,Manual,Elétrica,Preto,4 portas,2,99051200,Passo Fundo,Petrópolis,20000.0,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/oportunidade--vectra-gls-2-2-8v-unico-dono-placa-i-do-rs-897941387,Passeio
"Carros, vans e utilitários",CITROEN C3 GLX 1.4/ GLX SONORA 1.4 FLEX 8V 5P,CITROEN,2010,190000,1.4,Flex,Manual,Hidráulica,Preto,4 portas,6,99025360,Passo Fundo,Boqueirão,17800.0,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/c3-2010-897941375,Hatch
"Carros, vans e utilitários",TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,2015,165000,2.0 - 2.9,Flex,Automático,Elétrica,Branco,4 portas,,99930000,Estação,,81500.0,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-xei-894274837,Sedã
"Carros, vans e utilitários",TOYOTA CAMRY XLE 3.5 24V AUT.,TOYOTA,2019,12097,,Gasolina,Automático,Hidráulica,Branco,4 portas,,93336140,Novo Hamburgo,Rio Branco,209800.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/camry-xle-3-5-v6-796439564,Sedã
"Carros, vans e utilitários",HYUNDAI HB20 SENSE 1.0 12V FLEX MEC.,HYUNDAI,2021,500,1.0,Flex,Manual,Elétrica,Prata,4 portas,4,93320105,Novo Hamburgo,Pátria Nova,59800.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-sense-1-0-prata-500-km-completo-892836053,Hatch
"Carros, vans e utilitários",VW - VOLKSWAGEN KOMBI ESCOLAR 1.6 MPI,VW - VOLKSWAGEN,1980,111111,1.6,Gasolina,Manual,Mecânica,Azul,2 portas,5,95330000,Veranópolis,,15000.0,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/kombi-ano-1980-09-pas-04-pneus-zero-em-dia-boa-de-mecanica-valor-15-000-00-888304026,Van/Utilitário
,,,,,,,,,,,,,,,,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/corsa-maxx-1-4-econoflex-2012-68-000-km-leia-antes-de-ligar-897940087,
"Carros, vans e utilitários",VW - VOLKSWAGEN T-CROSS COMFORTLINE 1.0 TSI FLEX 5P AUT.,VW - VOLKSWAGEN,2021,12900,1.0,Flex,Automático,Elétrica,Prata,4 portas,7,95052338,Caxias do Sul,Sagrada Família,124900.0,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/t-cross-comfortline-tsi-12-mil-km-linda-890739055,SUV
"Carros, vans e utilitários",FIAT PALIO YOUNG 1.0 MPI 8V 4P,FIAT,2001,135600,1.0,Gasolina,Manual,Mecânica,Cinza,4 portas,4,94967390,Cachoeirinha,Chácara das Rosas,8500.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/vendo-fiat-palio-2001-4-portas-897940080,Hatch
"Carros, vans e utilitários",GM - CHEVROLET VECTRA GL 2.2 MPFI MILENIUM,GM - CHEVROLET,2001,1,2.0 - 2.9,Gás Natural,Manual,Hidráulica,Prata,4 portas,8,93890000,Nova Hartz,,15990.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/vectra-millenium-mpfi-2-2-gnv-897940622,Sedã
"Carros, vans e utilitários",HYUNDAI HB20 COMF./C.PLUS/C.STYLE 1.0 FLEX 12V,HYUNDAI,2014,65860,1.0,,Manual,Hidráulica,Branco,4 portas,6,91360000,Porto Alegre,Cristo Redentor,39900.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-0-2014-style-897939796,Hatch
"Carros, vans e utilitários",FIAT STILO 1.8/ 1.8 CONNECT 8V 103CV 5P,FIAT,2002,120000000,1.8,Gasolina,Manual,Elétrica,Azul,4 portas,1,94945450,Cachoeirinha,Vila Vista Alegre,6500.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/vendo-fiat-stilo-2002-2003-valor-6500-897940215,Hatch
"Carros, vans e utilitários",HONDA CITY SEDAN LX 1.5 FLEX 16V 4P AUT.,HONDA,2016,1,1.5,Gás Natural,Automático,Hidráulica,Preto,4 portas,2,92330000,Canoas,Mathias Velho,64900.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/city-1-5-automatico-895484256,Sedã
"Carros, vans e utilitários",FIAT SIENA 1.0/ EX 1.0 MPI FIRE/ FIRE FLEX 8V,FIAT,2005,146000,1.0,Gasolina,Manual,Mecânica,Vermelho,4 portas,2,95096150,Caxias do Sul,Kayser,14900.0,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/siena-1-0-fire-891323836,Sedã
"Carros, vans e utilitários",FIAT PALIO WEEKEND ELX 1.3 MPI FLEX 8V 4P,FIAT,2005,118500,1.3,Flex,Manual,Hidráulica,Prata,4 portas,8,95760000,São Sebastião do Caí,,20900.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/palio-weekend-elx-1-3-8v-887042952,SUV
"Carros, vans e utilitários",SSANGYONG REXTON II 2.7 20V 165/186CV TDI DIES.AUT,SSANGYONG,2011,106000,2.0 - 2.9,Diesel,Automático,Hidráulica,Preto,,1,99150000,Marau,,62000.0,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/rexton-2-7-diesel-4x4-ano-2011-baixo-km-827188449,Passeio
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX 1.0 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,2011,220000,1.0,Flex,Manual,Hidráulica,Preto,4 portas,2,99025360,Passo Fundo,Boqueirão,24400.0,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/fox-2011-completo-897939412,Hatch
"Carros, vans e utilitários",FIAT ARGO,FIAT,2020,40796,,Flex,Manual,,,4 portas,2,90610000,Porto Alegre,Petrópolis,52200.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-2019-2020-1-0-firefly-flex-drive-manual-843479221,Passeio
"Carros, vans e utilitários",HYUNDAI IX35 GLS 2.0 16V 2WD FLEX AUT.,HYUNDAI,2015,115000,2.0 - 2.9,Flex,Automático,Hidráulica,Preto,4 portas,3,90870000,Porto Alegre,Teresópolis,72900.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-ix35-gls-2-0-16v-2wd-flex-aut-885805418,Passeio
"Carros, vans e utilitários",KIA MOTORS CERATO 1.6 16V  FLEX  AUT.,KIA MOTORS,2019,18000,1.6,Flex,Automático,Elétrica,Branco,4 portas,1,93320010,Novo Hamburgo,Pátria Nova,82900.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/cerato-sx4-1-6-flex-automatico-2019-branco-unico-dono-impecavel-894516186,Sedã
"Carros, vans e utilitários",GM - CHEVROLET MONZA CLASS 1.8/ 2.0,GM - CHEVROLET,1993,74664,2.0 - 2.9,Gasolina,Manual,,Prata,4 portas,,93115454,São Leopoldo,Santos Dumont,6000.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/monza-sl-2-0-1993-897938785,Sedã
"Carros, vans e utilitários",VW - VOLKSWAGEN TIGUAN 2.0 TSI 16V 200CV TIPTRONIC 5P,VW - VOLKSWAGEN,2015,68000,2.0 - 2.9,Gasolina,Automático,,,,,91110001,Porto Alegre,Sarandi,74950.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/tiguan-2-0-tsi-aut-2015-897938428,
"Carros, vans e utilitários",TOYOTA YARIS XS 1.5 FLEX 16V 5P AUT.,TOYOTA,2019,106000,1.5,Gasolina,Automático,Elétrica,Vermelho,4 portas,1,93950000,Dois Irmãos,,73888.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/yaris-xs-1-5-automatico-unico-dono-861835689,Hatch
"Carros, vans e utilitários",FIAT PALIO WEEKEND ADVENTURE 1.8 8V 103CV 4P,FIAT,2008,96300,1.8,Gás Natural,Manual,Hidráulica,Branco,4 portas,,95059520,Caxias do Sul,São Cristóvão,23900.0,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/palio-wekend-adventure-1-8--gnv-ipva-pago-completa-851110831,Sedã
"Carros, vans e utilitários",GM - CHEVROLET S10 BLAZER ADVANT. 2.4/2.4 MPFI F.POWER,GM - CHEVROLET,2005,99999999,2.0 - 2.9,Gasolina,Manual,Hidráulica,Prata,4 portas,2,96610000,Encruzilhada do Sul,,33000.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/blazer-2-4-897937932,SUV
"Carros, vans e utilitários",GM - CHEVROLET CORSA SED CLASSIC SUPER 1.6 MPFI VHC 8V,GM - CHEVROLET,2003,143000,1.6,Gasolina,Manual,,,4 portas,,91110001,Porto Alegre,Sarandi,14950.0,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/corsa-classic-1-6-c-ar-2003-897938315,
