Categoria,Modelo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Portas,CEP,Município,Bairro,price,url,Marca,Cor,Tipo de veículo,Final de placa
"Carros, vans e utilitários",FIAT UNO,2013,69000,,,,,,58040540,João Pessoa,Torre,28990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/uno-vivace-2013-completao-69-000km-gmustang-veiculos-889513162,FIAT,,,
"Carros, vans e utilitários",GM - CHEVROLET PRISMA,2019,80000,1.4,Flex,Automático,Hidráulica,4 portas,58110160,Bayeux,Centro,66900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-prisma-1-4-mpfi-ltz-8v-flex-4p-automatico-898618534,GM - CHEVROLET,Branco,,6
"Carros, vans e utilitários",RENAULT SANDERO,2020,61000,1.6,Flex,Manual,Hidráulica,4 portas,58110160,Bayeux,Centro,59900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/renault-sandero-1-6-16v-sce-flex-stepway-dynamique-manual-898617963,RENAULT,Branco,,6
"Carros, vans e utilitários",FIAT MOBI,2020,25300,1.0,Flex,Manual,Hidráulica,4 portas,58110160,Bayeux,Centro,49990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fiat-mobi-1-0-8v-evo-flex-like-manual-898617628,FIAT,Branco,,9
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO,2020,31964,,Flex,Manual,,4 portas,58310000,Cabedelo,,61990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-polo-1-0-mpi-total-flex-manual-895690027,VW - VOLKSWAGEN,Outra,,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL,2018,39800,1.0,Flex,Manual,Hidráulica,4 portas,58110160,Bayeux,Centro,45950.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-gol-1-0-12v-mpi-totalflex-trendline-4p-manual-898617337,VW - VOLKSWAGEN,Branco,,8
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX CONNECT 1.6 FLEX 8V 5P,2020,11000,1.6,Flex,Manual,Elétrica,4 portas,58073010,João Pessoa,José Américo de Almeida,60900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/vw-fox-1-6-msi-conect-2020-apenas-11-000-km-893377562,VW - VOLKSWAGEN,Vermelho,Hatch,5
"Carros, vans e utilitários",FORD KA 1.0 8V/1.0 8V ST FLEX 3P,2012,92345,1.0,Flex,Manual,Hidráulica,2 portas,58015180,João Pessoa,Jaguaribe,20900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-1-0-2p-ar-dr-tr-al-883447688,FORD,Vermelho,Hatch,0
"Carros, vans e utilitários",RENAULT SANDERO EXPRESSION HI-FLEX 1.6 8V 5P,2013,113000,1.6,Flex,Manual,Hidráulica,4 portas,58040261,João Pessoa,Torre,28900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/sandero-expression-1-6-completo-2013-889405484,RENAULT,Branco,Hatch,0
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.6 MI PLUS TOTAL FLEX 8V 4P,2020,38000,1.0,Flex,Manual,Hidráulica,4 portas,58073010,João Pessoa,José Américo de Almeida,49900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/vw-gol-modelo-novo-3-cilindros-874673280,VW - VOLKSWAGEN,Prata,Hatch,4
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL GL 1.6 MI/STAR 1.6 E 1.8/ATLANTA 1.6,1987,88000,1.6,Gasolina,Manual,Mecânica,2 portas,58073010,João Pessoa,José Américo de Almeida,24900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/gol-gl-1-6-1987-raridade-conservadissimo-842936821,VW - VOLKSWAGEN,Cinza,Hatch,1
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. JOY 1.4 8V ECONOFLEX 4P,2020,86301,1.0,Flex,Manual,Elétrica,4 portas,58059265,João Pessoa,Mangabeira,55000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/prisma-joy-plus-black-ed-1-0-8v-4p-flex-mec-por-55-mil-898615237,GM - CHEVROLET,Branco,Sedã,8
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LTZ 1.4 8V FLEXPOWER 5P MEC.,2015,78,1.4,Flex,Manual,Hidráulica,4 portas,58030092,João Pessoa,Estados,47900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/onix-ltz-1-4-flex-78-mil-rodados-888942076,GM - CHEVROLET,Preto,Hatch,3
"Carros, vans e utilitários",TOYOTA HILUX CD SRV 4X4 3.0 8V 116CV TB DIESEL,2021,5000,2.0 - 2.9,Diesel,Automático,Hidráulica,4 portas,58101248,Cabedelo,Areia Dourada,279888.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/hilux-srv-2021-898609356,TOYOTA,Preto,Pick-up,9
"Carros, vans e utilitários",RENAULT SANDERO ZEN FLEX 1.0 12V 5P MEC.,2020,55009,,Flex,Manual,,4 portas,58400052,Campina Grande,Centro,49900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/sandero-2019-2020-1-0-12v-sce-flex-zen-manual-870201054,RENAULT,,Passeio,3
"Carros, vans e utilitários",MERCEDES-BENZ SLK-200 KOMPRESSOR 16V/ 200 CGI 16V,2005,73000,2.0 - 2.9,Gasolina,Automático,Elétrica,2 portas,58401396,Campina Grande,Lauritzen,78000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/slk-200-compressor-2005-73-000-km-rodados-898608692,MERCEDES-BENZ,Preto,Conversível,5
"Carros, vans e utilitários",LAND ROVER RANGE ROVER SPORT SE 3.0 4X4 TDV6/SDV6 DIES.,2016,108000,3.0 - 3.9,Diesel,Automático,Elétrica,4 portas,58070420,João Pessoa,Cristo Redentor,279900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/range-rover-sport-2016-898608654,LAND ROVER,Azul,SUV,1
"Carros, vans e utilitários",FIAT UNO,2020,47000,1.0,Flex,Manual,Hidráulica,4 portas,58110160,Bayeux,Centro,48900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-1-0-fire-flex-attractive-manual-898618235,FIAT,Branco,,8
"Carros, vans e utilitários",CHRYSLER CARAVAN SE 2.4/3.3,2002,1,2.0 - 2.9,Gasolina,Automático,Hidráulica,,58059714,João Pessoa,Mangabeira,5000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/chrysler-caravan-2-4-898608427,CHRYSLER,,SUV,2
"Carros, vans e utilitários",FIAT STRADA VOLCANO 1.3 FLEX 8V CD,2022,0,1.3,Flex,Manual,Elétrica,4 portas,58085010,João Pessoa,Cruz das Armas,106000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-volcano-okm-2021-22-pronta-entrega-emplacada-2021-898608274,FIAT,Vermelho,Pick-up,5
"Carros, vans e utilitários",CITROEN C3 TENDANCE 1.5 FLEX 8V 5P MEC.,2014,87000,1.5,Flex,Manual,Elétrica,4 portas,58028450,João Pessoa,Ipês,34500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/c3tendance-898608128,CITROEN,Branco,Hatch,6
"Carros, vans e utilitários",RENAULT DUSTER EXPRESSION 1.6 HI-FLEX 16V MEC.,2015,76000,1.6,Flex,Manual,Hidráulica,4 portas,58414060,Campina Grande,Liberdade,48990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/duster-expression-2015-completa-uma-das-mais-novas-da-cidade-895418805,RENAULT,Branco,SUV,0
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL CITY 1.0 TOTAL FLEX 12V 4P,2014,72000,1.0,Flex,Manual,Hidráulica,4 portas,58075407,João Pessoa,Ernesto Geisel,25900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/vw-gol-g4-extra-898607451,VW - VOLKSWAGEN,Preto,Hatch,0
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,2006,111111,,Flex,Manual,Mecânica,4 portas,58055590,João Pessoa,Mangabeira,14500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/gol-g4-com-ar-trv-e-alarme-14-500-898607430,VW - VOLKSWAGEN,Cinza,Hatch,3
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX 1.0 MI TOTAL FLEX 8V 5P,2014,98000,1.0,Flex,Manual,Hidráulica,4 portas,58036850,João Pessoa,Aeroclube,30000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fox-i-trend-2014-898606848,VW - VOLKSWAGEN,Preto,,8
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX TRENDLINE 1.0 FLEX 12V 5P,2012,115000,1.0,Flex,Manual,Hidráulica,4 portas,58025100,João Pessoa,Treze de Maio,25000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fox-ltrend-898606622,VW - VOLKSWAGEN,Preto,Hatch,5
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 FLEX 12V 5P,2020,33000,1.0,Flex,Manual,Elétrica,4 portas,58039130,João Pessoa,Tambaú,46500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-gol-mpi-2019-2020-895460487,VW - VOLKSWAGEN,Branco,Hatch,5
"Carros, vans e utilitários",NISSAN MARCH,2016,65700,,Flex,Manual,,4 portas,58310000,Cabedelo,,41990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/nissan-march-1-6-sl-16v-flex-4p-manual-870743604,NISSAN,Branco,,
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,2020,36000,1.0,Flex,Manual,Elétrica,4 portas,58040300,João Pessoa,Torre,51900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-joy-1-0-2020-868655610,GM - CHEVROLET,Preto,,3
"Carros, vans e utilitários",VW - VOLKSWAGEN PARATI 1.6 MI/ 1.6 MI CITY,2002,193000,1.6,Álcool,Manual,Hidráulica,4 portas,58040380,João Pessoa,Torre,11900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/vw-parati-city-2002-1-6-ap-completa-898602899,VW - VOLKSWAGEN,Branco,SUV,6
"Carros, vans e utilitários",RENAULT SANDERO STEPWAY HI-FLEX 1.6 16V 5P AUT.,2019,19500,1.6,Flex,Manual,Hidráulica,4 portas,58040300,João Pessoa,Torre,61900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/sandero-stepway-1-6-2019-891760936,RENAULT,Branco,,2
"Carros, vans e utilitários",FORD FIESTA 1.0 8V FLEX/CLASS 1.0 8V FLEX 5P,2014,97000,1.0,Flex,Manual,Hidráulica,4 portas,58449000,Campina Grande,Santa Terezinha,25000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fiesta-prata-1-0-2014-898602050,FORD,Prata,Passeio,6
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.6 MSI FLEX 8V 5P,2020,27000,1.6,Flex,Manual,Hidráulica,4 portas,58407475,Campina Grande,José Pinheiro,55895.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/gol-2020-1-6-834248731,VW - VOLKSWAGEN,Branco,Hatch,4
"Carros, vans e utilitários",GM - CHEVROLET TRACKER 2.0 16V 128CV MPFI 4X4 5P,2009,170000,2.0 - 2.9,Gasolina,Manual,Hidráulica,4 portas,58053000,João Pessoa,Água Fria,36900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/tracker-2-0-4x4-2009-toda-revisada-paraiba-auto-898601239,GM - CHEVROLET,Prata,SUV,5
,,,,,,,,,,,,,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/vendo-jetta-898598089,,,,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL ROCK IN RIO 1.0 MI TOTAL FLEX 8V 5P,2013,2000,1.6,Flex,Manual,Hidráulica,4 portas,58140040,Areial,,30000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/carro-gol-g6-2013-898598743,VW - VOLKSWAGEN,Preto,Sedã,9
"Carros, vans e utilitários",CHERY TIGGO 2 LOOK 1.5 16V FLEX MEC. 5P,2021,0,,Flex,Manual,,4 portas,58030002,João Pessoa,Estados,78590.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/chery-tiggo-2-1-5-mpfi-16v-look-797501535,CHERY,,Passeio,
"Carros, vans e utilitários",GM - CHEVROLET MONTANA 1.4 8V CONQUEST ECONOFLEX  2P,2010,114000,1.4,Flex,Manual,Mecânica,2 portas,58106880,Cabedelo,Amazônia Park,22000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/montana-2010-extra-898597577,GM - CHEVROLET,Prata,Passeio,0
"Carros, vans e utilitários",JEEP RENEGADE LONGITUDE 1.8 4X2 FLEX 16V AUT.,2018,55000,1.8,Flex,Automático,Elétrica,4 portas,58055600,João Pessoa,Mangabeira,79900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/renegade-2018-longitude-novissimo-898595809,JEEP,Outra,Passeio,5
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX PRIME/HIGLI. 1.6 TOTAL FLEX 8V 5P,2014,130000,1.6,Flex,Manual,Elétrica,4 portas,58040440,João Pessoa,Torre,33900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fox-1-6-898595668,VW - VOLKSWAGEN,Vermelho,Hatch,5
"Carros, vans e utilitários",FORD KA 1.0 SE 12V FLEX 4P MANUAL,2015,70000,1.0,Flex,Manual,Hidráulica,4 portas,58057610,João Pessoa,Mangabeira,35900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/vendo-ford-ka-2015-898588541,FORD,Preto,Hatch,0
"Carros, vans e utilitários",NISSAN MARCH SV 1.6 16V FLEX FUEL,2019,37000,1.6,Flex,Manual,Elétrica,4 portas,58410185,Campina Grande,Catolé,49990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/march-sv-1-6-cambio-manual-859326276,NISSAN,Branco,Passeio,7
"Carros, vans e utilitários",HONDA EX CVT,1999,159000,1.6,Gasolina,Automático,Hidráulica,4 portas,58055018,João Pessoa,Mangabeira,13000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-ex-898594742,HONDA,Azul,Passeio,0
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LS 1.0 8V FLEXPOWER 5P MEC.,2018,80,,,,,4 portas,58058815,João Pessoa,Mangabeira,,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/onix-lt-2018-com-mylink-898589359,GM - CHEVROLET,Preto,,
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX COMFORTLINE 1.6 FLEX 8V 5P,2015,30000,1.6,Flex,Manual,Elétrica,4 portas,58046490,João Pessoa,Altiplano Cabo Branco,39900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/vw-fox-msi-1-6-30-milkm-cheirando-a-novo-898588005,VW - VOLKSWAGEN,Prata,Hatch,0
"Carros, vans e utilitários",GM - CHEVROLET CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 5P,2014,115000,1.0,Flex,Manual,Hidráulica,4 portas,58030092,João Pessoa,Estados,29900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/celta-2014-completo-extra-874871714,GM - CHEVROLET,Preto,Hatch,3
"Carros, vans e utilitários",FIAT FIORINO FURGÃO EVO 1.4 FLEX 8V 2P,2020,28000,1.4,Flex,Manual,Hidráulica,4 portas,58407475,Campina Grande,José Pinheiro,72898.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fiorino-bau-1-4-extra-820898330,FIAT,Branco,Van/Utilitário,2
"Carros, vans e utilitários",HYUNDAI AZERA GLS 3.3 V6 24V 4P AUT.,2011,94000,3.0 - 3.9,Gasolina,Automático,Elétrica,4 portas,58035040,João Pessoa,Bessa,35700.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/azera-2011-893652343,HYUNDAI,Prata,Sedã,9
"Carros, vans e utilitários",HYUNDAI AZERA GLS 3.3 V6 24V 4P AUT.,2009,100000,3.0 - 3.9,Gasolina,Automático,Hidráulica,4 portas,58073171,João Pessoa,Cidade dos Colibris,31900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/azera-2009-3-3-v6-gasolina-extremamente-conservado-824942539,HYUNDAI,Preto,Sedã,9
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,2020,48220,,Flex,Manual,,4 portas,58033907,João Pessoa,Brisamar,54990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/onix-2019-2020-1-0-mpfi-joy-8v-flex-4p-manual-811650549,GM - CHEVROLET,,Passeio,8
"Carros, vans e utilitários",RENAULT CLIO RL/ JP/AUTH.1.0/1.0 HI-POWER 16V 5P,2015,62500,1.0,Flex,Manual,Hidráulica,4 portas,58415585,Campina Grande,Cruzeiro,24800.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/renault-clio-2015-898586618,RENAULT,Preto,Hatch,0
"Carros, vans e utilitários",FIAT PALIO ATTRA./ITALIA 1.4 EVO F.FLEX 8V 5P,2016,57995,1.4,Flex,Manual,Hidráulica,4 portas,58077030,João Pessoa,Cuiá,37800.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fiat-palio-attractive-1-4-unico-dono-emplacado-2021-4-pneus-zeros-898581655,FIAT,Prata,Hatch,6
"Carros, vans e utilitários",FIAT PALIO 1.0 ECONOMY FIRE FLEX 8V 4P,2007,96000,1.0,Flex,Manual,Hidráulica,4 portas,58028280,João Pessoa,Ipês,16500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/palio-2007-completo-895138823,FIAT,Azul,Hatch,6
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LT 1.4 8V FLEXPOWER 5P MEC.,2017,28903,1.4,Flex,Manual,Elétrica,4 portas,58031120,João Pessoa,Pedro Gondim,47900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/onix-lt-1-4-898581302,GM - CHEVROLET,Preto,Hatch,
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LT 1.4 8V FLEXPOWER 5P MEC.,2014,135151,1.4,Flex,Manual,Hidráulica,4 portas,58040090,João Pessoa,Torre,42900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-lt-2014-1-4-894434766,GM - CHEVROLET,Azul,Hatch,7
"Carros, vans e utilitários",VW - VOLKSWAGEN UP! TAKE 1.0 TOTAL FLEX 12V 5P,2015,74000,1.0,Flex,Manual,Elétrica,4 portas,58020370,João Pessoa,Roger,31900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/up-2015-unico-dono-898578335,VW - VOLKSWAGEN,Branco,Hatch,7
"Carros, vans e utilitários",VW - VOLKSWAGEN AMAROK HIGHLINE CD 3.0 4X4 TB DIES. AUT.,2020,11600,3.0 - 3.9,Diesel,Automático,Elétrica,4 portas,58040300,João Pessoa,Torre,244900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/amarok-v6-highline-2020-895690483,VW - VOLKSWAGEN,Branco,,5
"Carros, vans e utilitários",NISSAN SENTRA SV 2.0 FLEXSTART 16V AUT.,2018,20000,2.0 - 2.9,Flex,Automático,Hidráulica,4 portas,58410185,Campina Grande,Catolé,74990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/sentra-sv-2018-cambio-automatico-707053170,NISSAN,Prata,Passeio,5
"Carros, vans e utilitários",VW - VOLKSWAGEN JETTA GLI 350 TSI 2.0 16V 4P AUT.,2012,92265,2.0 - 2.9,Gasolina,Automático,Hidráulica,,58410185,Campina Grande,Catolé,57990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/jetta-tsi-automatico-849329978,VW - VOLKSWAGEN,Cinza,Passeio,3
"Carros, vans e utilitários",HONDA CIVIC SEDAN EX 1.7 16V 130CV AUT. 4P,2019,45000,1.7,Flex,Automático,Elétrica,4 portas,58410185,Campina Grande,Catolé,107990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/civic-ex-branco-2019-1-7-aut-859350701,HONDA,Branco,Sedã,4
"Carros, vans e utilitários",HYUNDAI HB20 COMFORT PLUS 1.0 TB FLEX 12V MEC.,2019,41550,1.0,Flex,Manual,Elétrica,4 portas,58410185,Campina Grande,Catolé,54990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/hb20-comfort-1-0-cambio-manual-886502583,HYUNDAI,Prata,Passeio,4
"Carros, vans e utilitários",RENAULT SANDERO AUTHENTIQUE FLEX 1.0 12V 5P,2020,61151,1.0,Flex,Manual,Hidráulica,4 portas,58410185,Campina Grande,Catolé,44990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/sandero-authentique-1-0-836680690,RENAULT,Branco,Hatch,5
"Carros, vans e utilitários",TOYOTA HILUX CD SRX 4X4 2.8 TDI 16V DIESEL AUT.,2019,26000,2.0 - 2.9,Diesel,Automático,Hidráulica,4 portas,58410185,Campina Grande,Catolé,290000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/sw4-srx-4x4-diesel-automatico-859334276,TOYOTA,Preto,Passeio,0
"Carros, vans e utilitários",FORD RANGER XLS 2.2 4X4 CD DIESEL AUT.,2020,10000,2.0 - 2.9,Diesel,Automático,Hidráulica,4 portas,58401387,Campina Grande,Lauritzen,171900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/ford-ranger-xls-cd-2-2-4x4at-thiago-83-876777527,FORD,Branco,Pick-up,6
"Carros, vans e utilitários",FIAT TORO RANCH 2.0 16V 4X4 DIESEL AUT.,2020,18450,2.0 - 2.9,Diesel,Automático,Elétrica,4 portas,58410185,Campina Grande,Catolé,159990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/toro-rancher-diesel-4x4-877659533,FIAT,Prata,Passeio,4
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. JOY/ LS 1.0 8V FLEXPOWER 4P,2017,1,1.0,Flex,Manual,Hidráulica,4 portas,58045000,João Pessoa,Cabo Branco,44900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/prisma-2017-897184528,GM - CHEVROLET,Preto,Sedã,4
"Carros, vans e utilitários",JEEP COMPASS LONGITUDE 2.0 4X4 DIES. 16V AUT.,2018,42000,2.0 - 2.9,Diesel,Automático,Elétrica,4 portas,58020544,João Pessoa,Tambiá,134990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-2-0-longitude-4x4-diesel-automatico-2018-2018-877705020,JEEP,Cinza,SUV,2
"Carros, vans e utilitários",FIAT UNO VIVACE CELEB. 1.0 EVO F.FLEX 8V 5P,2011,130000,1.0,Flex,Manual,Hidráulica,4 portas,58053026,João Pessoa,Água Fria,22000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/uno-vivace-2011-898575579,FIAT,Preto,Passeio,9
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,2015,200000,1.0,Flex,Manual,Hidráulica,4 portas,58038381,João Pessoa,Manaíra,25000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-classic-898575534,GM - CHEVROLET,Prata,Sedã,9
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX,2018,97503,,Flex,Manual,,4 portas,58310000,Cabedelo,,49990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-fox-1-6-msi-total-flex-connect-4p-manual-870749275,VW - VOLKSWAGEN,Vermelho,,
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. JOY 1.4 8V ECONOFLEX 4P,2008,92000,1.4,Flex,Manual,Hidráulica,4 portas,58035105,João Pessoa,Bessa,17990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/gm-prisma-joy-1-4-completo-extra-oportunidade-894495918,GM - CHEVROLET,Cinza,Passeio,2
"Carros, vans e utilitários",NISSAN SENTRA S 2.0 FLEXSTART 16V AUT.,2019,48321,,Flex,Automático,,4 portas,58028880,João Pessoa,Ipês,73900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/sentra-2018-2019-2-0-s-16v-flexstart-4p-automatico-893893224,NISSAN,,Passeio,0
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO TRENDLINE 1.6 T.FLEX 8V,2019,49500,1.6,Flex,Manual,Elétrica,4 portas,58046527,João Pessoa,Portal do Sol,58990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/vendo-saveiro-1-6-trendline-ano-2019-898532964,VW - VOLKSWAGEN,Prata,Van/Utilitário,5
"Carros, vans e utilitários",GM - CHEVROLET PRISMA  SED. MAXX/ LT 1.4 8V ECONOF. 4P,2011,305000,1.4,Flex,Manual,Hidráulica,4 portas,58078100,João Pessoa,Funcionários,22000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/prisma-2011-2012-898572812,GM - CHEVROLET,Outra,Sedã,4
"Carros, vans e utilitários",GM - CHEVROLET CELTA,2011,0,,,,,,58058565,João Pessoa,Mangabeira,18000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/celta-2011-898565418,GM - CHEVROLET,,,
"Carros, vans e utilitários",VW - VOLKSWAGEN SPACEFOX  TREND I MOTION 1.6 T. FLEX 8V,2012,170,1.6,Flex,Manual,Hidráulica,4 portas,58078440,João Pessoa,Funcionários,24000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/spacefox-2012-completa-d-tudo-898569348,VW - VOLKSWAGEN,Branco,Passeio,0
"Carros, vans e utilitários",FIAT TORO ENDURENCE 1.8 16V FLEX AUT.,2020,28836,1.8,Flex,Automático,Elétrica,4 portas,58033010,João Pessoa,Brisamar,92990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-1-8-16v-endurance-at6-2019-2020-845204958,FIAT,Cinza,Pick-up,4
