Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,CEP,Município,Bairro,url,Final de placa
"Carros, vans e utilitários",TOYOTA HILUX CD SRV 4X4 2.7 FLEX 16V AUT.,TOYOTA,Pick-up,2012,156000,2.0 - 2.9,Flex,Automático,Hidráulica,Preto,4 portas,59628778,Mossoró,Dom Jaime Câmara,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/hilux-srv-4x4-flex-automatica-896954679,2
"Carros, vans e utilitários",HYUNDAI 2.0 MPFI GLS 16V 143CV 2WD FLEX 4P AUT,HYUNDAI,Passeio,2016,96504,2.0 - 2.9,Flex,Automático,Hidráulica,Preto,4 portas,59066400,Natal,Pitimbu,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/hyundai-tucson-2-0-16v-flex-aut-852683570,3
"Carros, vans e utilitários",FORD FOCUS FASTBACK SE/SE PLUS 2.0 FLEX AUT.,FORD,Passeio,2015,78848,,Flex,Automático,,,4 portas,59619000,Mossoró,Abolição,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/focus-2014-2015-2-0-se-sedan-16v-flex-4p-automatico-758692033,6
"Carros, vans e utilitários",FORD ECOSPORT FREESTYLE 1.5 12V FLEX 5P AUT.,FORD,Passeio,2019,35000,,Flex,Automático,,,4 portas,59066180,Natal,Candelária,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/ecosport-2018-2019-1-5-ti-vct-flex-freestyle-automatico-890876662,1
"Carros, vans e utilitários",TOYOTA HILUX SW4 4X4 3.0 8V TB DIESEL,TOYOTA,Passeio,2013,120000,,Diesel,Automático,,,4 portas,59066180,Natal,Candelária,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/hilux-sw4-2012-2013-3-0-srv-4x4-16v-turbo-intercooler-diesel-4p-automatico-890859515,9
"Carros, vans e utilitários",FIAT STRADA WORKING 1.4 MPI FIRE FLEX 8V CS,FIAT,Passeio,2020,30000,,Flex,Manual,,,2 portas,59066180,Natal,Candelária,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/strada-2019-2020-1-4-mpi-hard-working-cs-8v-flex-2p-manual-890886619,4
"Carros, vans e utilitários",RENAULT LOGAN EXPRESSION HI-FLEX 1.6 8V 4P,RENAULT,Passeio,2017,35000,,Flex,Manual,,,4 portas,59066180,Natal,Candelária,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/logan-2017-2017-1-6-expression-8v-flex-4p-manual-890864705,4
"Carros, vans e utilitários",FIAT 500 CULT 1.4 FLEX 8V EVO DUALOGIC,FIAT,Passeio,2014,55000,,Flex,Automático,,,2 portas,59066180,Natal,Candelária,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/500-2014-2014-1-4-cult-8v-flex-2p-automatizado-890892524,9
"Carros, vans e utilitários",FORD KA 1.0 SE 12V FLEX 4P MANUAL,FORD,Hatch,2017,43900,1.0,Flex,Manual,Elétrica,Cinza,4 portas,59066285,Natal,Pitimbu,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/ka-se-887937590,4
"Carros, vans e utilitários",HYUNDAI HB20S C.STYLE/C.PLUS1.6 FLEX 16V AUT. 4P,HYUNDAI,Passeio,2017,39000,,Flex,Automático,,,4 portas,59066180,Natal,Candelária,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/hb20s-2017-2017-1-6-comfort-plus-16v-flex-4p-automatico-890875418,4
"Carros, vans e utilitários",FORD KA+ SEDAN 1.5 SEL 16V FLEX 4P,FORD,Passeio,2018,48000,,Flex,Manual,,,4 portas,59066180,Natal,Candelária,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-2017-2018-1-5-sigma-flex-se-manual-890876327,5
"Carros, vans e utilitários",HONDA CITY SEDAN LX 1.5 FLEX 16V 4P AUT.,HONDA,Passeio,2016,129400,1.5,Flex,Automático,Hidráulica,Cinza,4 portas,59075700,Natal,Lagoa Nova,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/honda-city-sedan-lx-1-5-flex-16v-4p-aut-878913078,4
"Carros, vans e utilitários",TOYOTA HILUX SW4 SRV D4-D 4X4 3.0 TDI DIES. AUT,TOYOTA,Passeio,2011,158800,,Diesel,Automático,,,4 portas,59086005,Natal,Neópolis,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/hilux-sw4-2011-2011-3-0-srv-4x4-7-lugares-16v-turbo-intercooler-diesel-4p-automatico-894948550,3
"Carros, vans e utilitários",LAND ROVER FREELANDER2 SE 2.2 SD4 190CV T.DIESEL,LAND ROVER,SUV,2011,162000,2.0 - 2.9,Diesel,Automático,Hidráulica,Cinza,4 portas,59030660,Natal,Barro Vermelho,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/land-rover-freelander-2-se-diesel-895448244,4
"Carros, vans e utilitários",GM - CHEVROLET JOY HATCH 1.0 8V FLEX 5P MEC,GM - CHEVROLET,Passeio,2020,53844,,Flex,Manual,,,4 portas,59619000,Mossoró,Abolição,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-joy-2020-2020-1-0-spe4-flex-manual-889297949,8
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE 1.6 MSI FLEX 8V 4P,VW - VOLKSWAGEN,Passeio,2019,39130,,Flex,Automático,,,4 portas,59628000,Mossoró,Alto de São Manoel,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-voyage-1-6-16v-msi-totalflex-869978393,6
"Carros, vans e utilitários",TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2019,34000,2.0 - 2.9,Flex,Automático,Elétrica,Branco,4 portas,59080100,Natal,Capim Macio,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/corolla-xei-2-0-2019-unico-dono-e-apenas-34mil-km-rodados-884980977,7
"Carros, vans e utilitários",FIAT ARGO DRIVE 1.0 FIREFLY,FIAT,Hatch,2022,300,1.0,Flex,Manual,Elétrica,Branco,4 portas,59056100,Natal,Lagoa Nova,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/argo-drive-2022-com-multimidia-sem-entrada-887319992,0
"Carros, vans e utilitários",FIAT UNO WAY 1.0 EVO FIRE FLEX 8V 5P,FIAT,Hatch,2014,83,1.0,Flex,Manual,Hidráulica,Prata,4 portas,59031200,Natal,Alecrim,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/uno-way-2014-flex-completo-893670035,1
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2014,106950,1.0,Flex,Manual,Hidráulica,Branco,4 portas,59086005,Natal,Neópolis,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/gol-g6-1-0-flex-2014-completo-entrada-9-500-parcelas-855-00-885756796,5
"Carros, vans e utilitários",GM - CHEVROLET HATCH LT 1.0 12V FLEX 5P MEC,GM - CHEVROLET,Hatch,2020,5000,1.0,Flex,Manual,Elétrica,Preto,4 portas,59066285,Natal,Pitimbu,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/onix-hatch-lt3-2020-888283558,
"Carros, vans e utilitários",FIAT DOBLO ESSENCE 1.8 FLEX 16V 5P,FIAT,Passeio,2020,36000,1.8,Flex,Manual,Hidráulica,Prata,4 portas,59054000,Natal,Dix-Sept Rosado,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/fiat-doblo-essence-1-8-2019-20-7-lugares-c-ipva-2021-pago-867563747,3
"Carros, vans e utilitários",GM - CHEVROLET HATCH PREM. 1.0 12V TB FLEX 5P AUT,GM - CHEVROLET,Hatch,2021,0,1.0,Flex,Automático,Elétrica,,4 portas,59066180,Natal,Candelária,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-novo-onix-hatch-premier-i-2021-811467745,
"Carros, vans e utilitários",FIAT STRADA FREEDOM 1.3 FLEX 8V CS PLUS,FIAT,Pick-up,2021,14500,1.3,Flex,Manual,Hidráulica,Branco,2 portas,59140840,Parnamirim,Cohabinal,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-freedom-cs-1-3-firefly-flex-892342674,8
"Carros, vans e utilitários",FIAT PALIO ATTRACTIVE 1.0 EVO FIRE FLEX 8V 5P,FIAT,Hatch,2017,46800,1.0,Flex,Manual,Hidráulica,Branco,4 portas,59300000,Caicó,,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/palio-attractive-1-0-2017-unico-dono-oferta-imperdivel-880205637,
"Carros, vans e utilitários",RENAULT LOGAN AUTHENTIQUE HI-FLEX 1.0 16V 4P,RENAULT,Sedã,2014,121000,1.0,Flex,Manual,Hidráulica,Vermelho,4 portas,59063060,Natal,Lagoa Nova,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/renault-logan-2014-898705760,3
"Carros, vans e utilitários",TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2019,22000,2.0 - 2.9,Flex,Automático,Hidráulica,Branco,4 portas,59151250,Parnamirim,Nova Parnamirim,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/corolla-xei-2019-22-000km-unica-dona-897067277,2
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX 1.0 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2011,141,1.0,Gasolina,Manual,Hidráulica,,4 portas,59073135,Natal,Planalto,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/fox-2011-898704073,7
"Carros, vans e utilitários",RENAULT CAPTUR INTENSE 1.6 16V FLEX 5P AUT.,RENAULT,SUV,2020,36154,1.6,Flex,Automático,Elétrica,Branco,4 portas,59066180,Natal,Candelária,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/renault-captur-1-6-sce-intense-2020-852340423,5
"Carros, vans e utilitários",VW - VOLKSWAGEN SPACEFOX 1.6/ 1.6 TREND TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Passeio,2012,117000,,Flex,Manual,,,2 portas,59031630,Natal,Lagoa Seca,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/spacefox-2011-2012-1-6-mi-8v-flex-4p-manual-878372422,9
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.6 MSI FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2019,45965,1.6,Flex,Manual,Hidráulica,Branco,4 portas,59032620,Natal,Lagoa Seca,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/volkswagem-gol-1-6l-mb5-2019-2019-842117306,3
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL PLUS 1.0 MI TOTAL FLEX 4P,VW - VOLKSWAGEN,Passeio,2021,0,,Flex,Manual,,,4 portas,59066180,Natal,Candelária,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/gol-2020-2021-1-0-12v-mpi-totalflex-4p-manual-890888451,4
"Carros, vans e utilitários",GM - CHEVROLET SEDAN PLUS LT 1.0 12V 4P MEC,GM - CHEVROLET,Passeio,2015,156339,,Flex,Manual,,,2 portas,59066400,Natal,Pitimbu,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/onix-2014-2015-1-0-mpfi-lt-8v-flex-4p-manual-892644463,7
"Carros, vans e utilitários",GM - CHEVROLET CELTA 1.0/ SUPER 1.0 MPFI VHC 8V 5P,GM - CHEVROLET,Hatch,2013,121000,1.0,Flex,Manual,Hidráulica,Preto,4 portas,59290710,São Gonçalo do Amarante,Santa Terezinha,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-celta-lt-2012-2013-flex-5p-898703278,0
"Carros, vans e utilitários",SUZUKI JIMNY 4SPORT/ 4WORK 1.3 16V,SUZUKI,Passeio,2020,20158,,Gasolina,Manual,,,2 portas,59066180,Natal,Candelária,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/jimny-2019-2020-1-3-4sport-4x4-16v-gasolina-2p-manual-851646412,4
"Carros, vans e utilitários",CITROEN C3 EXCLUSIVE 1.5 FLEX 8V 5P MEC.,CITROEN,Passeio,2015,39000,1.5,Flex,Manual,Hidráulica,Prata,4 portas,59031000,Natal,Alecrim,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/citroen-c3-exclusive-1-5-flex-8v-5p-mec-869438545,9
"Carros, vans e utilitários",HYUNDAI HB20S C.STYLE/C.PLUS1.6 FLEX 16V AUT. 4P,HYUNDAI,Passeio,2016,65000,,Flex,Automático,,,4 portas,59066180,Natal,Candelária,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/hb20s-2016-2016-1-6-comfort-plus-16v-flex-4p-automatico-890917571,8
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LS 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Passeio,2016,73000,,Flex,Manual,,,4 portas,59066180,Natal,Candelária,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/onix-2016-2016-1-0-mpfi-lt-8v-flex-4p-manual-890859098,4
"Carros, vans e utilitários",LAND ROVER FREELANDER2 S 2.2 SD4 190CV T.DIESEL,LAND ROVER,SUV,2012,110000,2.0 - 2.9,Diesel,Automático,Hidráulica,Verde,4 portas,59066180,Natal,Candelária,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/freelander-diesel-s-2012-874899677,7
"Carros, vans e utilitários",GM - CHEVROLET JOY HATCH 1.0 8V FLEX 5P MEC,GM - CHEVROLET,Passeio,2020,48808,,Flex,Manual,,,4 portas,59110200,Natal,Potengi,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-joy-2019-2020-1-0-spe4-flex-manual-873125331,5
"Carros, vans e utilitários",TOYOTA HILUX SW4 SRX 4X4 2.8 TDI 16V DIES. AUT.,TOYOTA,SUV,2018,128000,2.0 - 2.9,Diesel,Automático,Elétrica,Branco,4 portas,59650000,Açu,,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/sw4-srx-7-lugares-diesel-2018-894200614,9
"Carros, vans e utilitários",GM - CHEVROLET TRAILBLAZER LTZ 2.8 CTDI DIESEL AUT.,GM - CHEVROLET,Passeio,2014,180000,,Diesel,Automático,Hidráulica,Branco,4 portas,59612100,Mossoró,Nova Betânia,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/trailblazer-898700568,4
,,,,,,,,,,,,,,,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/parati-surf-12-13-gnv-20mts-898700183,
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO TRENDLINE 1.6 T.FLEX 8V,VW - VOLKSWAGEN,Pick-up,2016,92000,1.6,Flex,Manual,Hidráulica,Prata,2 portas,59151590,Parnamirim,Nova Parnamirim,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/saveiro-trendline-g6-2016-898367348,8
"Carros, vans e utilitários",LAND ROVER FREELANDER2 S 2.2 SD4 190CV T.DIESEL,LAND ROVER,SUV,2012,143000,2.0 - 2.9,Diesel,Automático,Elétrica,Prata,4 portas,59380000,Currais Novos,,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/land-rover-freelander2-veiculo-revisado-transferencia-gratis-pronto-pra-usar-614511633,0
"Carros, vans e utilitários",MITSUBISHI L200 TRITON SPORT HPE 2.4 CD DIESEL AUT.,MITSUBISHI,Passeio,2018,98900,2.0 - 2.9,Diesel,Automático,Elétrica,Vermelho,4 portas,59611060,Mossoró,Santo Antônio,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/mitsubishi-l200-triton-sport-hpe-2-4-cd-diesel-aut-892105608,5
"Carros, vans e utilitários",NISSAN MARCH S 1.0 16V FLEX FUEL 5P,NISSAN,Hatch,2016,101000,1.0,Flex,Manual,Elétrica,Azul,4 portas,59086005,Natal,Neópolis,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/march-s-1-0-2016-888237556,0
"Carros, vans e utilitários",GM - CHEVROLET COBALT LTZ 1.8 8V ECONO.FLEX 4P AUT.,GM - CHEVROLET,Sedã,2019,32000,1.8,Flex,Automático,Hidráulica,Prata,4 portas,59012570,Natal,Petrópolis,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/cobalt-ltz-19-19-automatico-898700343,9
"Carros, vans e utilitários",GM - CHEVROLET ONIX,GM - CHEVROLET,Passeio,2018,94000,1.0,Flex,Manual,Mecânica,Branco,4 portas,59086005,Natal,Neópolis,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-2018-1-0-mpfi-joy-8v-flex-4p-manual-885791782,7
"Carros, vans e utilitários",GM - CHEVROLET SPIN LTZ 1.8 8V ECONO.FLEX 5P AUT.,GM - CHEVROLET,Passeio,2016,90000,1.8,Flex,Automático,Hidráulica,Prata,4 portas,59151250,Parnamirim,Nova Parnamirim,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-spin-ltz-1-8-8v-econo-flex-5p-aut-861745552,8
"Carros, vans e utilitários",CHRYSLER PT CRUISER CLASSIC 2.4 16V 143CV 4P,CHRYSLER,Passeio,2009,82000,2.0 - 2.9,Gasolina,Manual,Hidráulica,Preto,4 portas,59151250,Parnamirim,Nova Parnamirim,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/chrysler-pt-cruiser-classic-2-4-16v-143cv-4p-850872741,7
"Carros, vans e utilitários",TOYOTA HILUX CD SR 4X4 2.8 TDI DIESEL AUT.,TOYOTA,Pick-up,2017,93800,2.0 - 2.9,Diesel,Automático,Hidráulica,Prata,4 portas,59052200,Natal,Dix-Sept Rosado,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/hilux-sr-automatica-2017-898699454,6
"Carros, vans e utilitários",FORD KA+ SEDAN 1.0 SEL TICVT FLEX 4P,FORD,Sedã,2016,83000,1.0,Flex,Manual,Hidráulica,Branco,4 portas,59151660,Parnamirim,Nova Parnamirim,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-sedan-2016-887084973,0
"Carros, vans e utilitários",TOYOTA COROLLA XLI 1.6 16V 110CV AUT.,TOYOTA,Passeio,1999,174000,1.6,Gasolina,Automático,Hidráulica,Verde,4 portas,59151250,Parnamirim,Nova Parnamirim,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-xli-1-6-16v-110cv-aut-839274057,8
"Carros, vans e utilitários",FIAT SIENA,FIAT,,2009,100,1.8,Gás Natural,,Hidráulica,,,59162000,São José de Mipibu,,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/siena-1-8-completo-todo-em-dias-e-gnv-898698713,
"Carros, vans e utilitários",FIAT UNO WAY 1.0 EVO FIRE FLEX 8V 5P,FIAT,,2012,83000,,Flex,Manual,Hidráulica,Preto,4 portas,59120645,Natal,Potengi,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-2012-completo-898698282,5
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Sedã,2012,158000,1.0,Flex,Manual,Hidráulica,Branco,4 portas,59151660,Parnamirim,Nova Parnamirim,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/gm-classic-1-0-2012-891598443,0
"Carros, vans e utilitários",VW - VOLKSWAGEN AMAROK HIGH.CD 2.0 16V TDI 4X4 DIES. AUT,VW - VOLKSWAGEN,Pick-up,2015,134000,2.0 - 2.9,Diesel,Automático,Hidráulica,Prata,4 portas,59151660,Parnamirim,Nova Parnamirim,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/vw-amarok-highline-2015-894761635,0
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO SPORTLINE 1.8 MI TOTAL FLEX 8V,VW - VOLKSWAGEN,,2015,67000,,Flex,Manual,Elétrica,Vermelho,2 portas,59066180,Natal,Candelária,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/saveiro-cd-confort-line-2015-extra-impecavel-864153891,4
"Carros, vans e utilitários",GM - CHEVROLET SPIN ACTIV 1.8 8V ECONO. FLEX 5P AUT.,GM - CHEVROLET,Van/Utilitário,2018,41838,1.8,Flex,Automático,Elétrica,Azul,4 portas,59056450,Natal,Lagoa Nova,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/spin-active-1-8-automatico-flex-2017-2018-5-lugares-891566032,
"Carros, vans e utilitários",FORD FIESTA SEDAN 1.6 16V FLEX MEC.,FORD,Sedã,2014,142283,1.6,Flex,Manual,Hidráulica,Preto,4 portas,59162000,São José de Mipibu,,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/fiesta-sedan-2014-791537676,4
"Carros, vans e utilitários",MERCEDES-BENZ E-220 CLASSIC/TOURING 2.2,MERCEDES-BENZ,Van/Utilitário,2014,153,2.0 - 2.9,Diesel,Manual,Hidráulica,Branco,2 portas,59315000,Ipueira,,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/sprinter-515-2014-898696084,8
"Carros, vans e utilitários",GM - CHEVROLET SONIC SED. LTZ 1.6 16V FLEXPOWER 4P AUT.,GM - CHEVROLET,Sedã,2013,160000,1.6,Flex,Automático,Hidráulica,Preto,4 portas,59031630,Natal,Lagoa Seca,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/sonic-2013-ltz-871923339,1
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Sedã,2012,119000,1.0,Flex,Manual,Hidráulica,Branco,4 portas,59086005,Natal,Neópolis,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/classic-ls-1-0-flex-2012-863707969,7
"Carros, vans e utilitários",PEUGEOT 206 SW ESCAPADE 1.6 16V FLEX 5P,PEUGEOT,Sedã,2007,167000,1.6,Flex,Manual,Hidráulica,Amarelo,4 portas,59086440,Natal,Neópolis,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/peugeot-escapade-2007-funciona-tudo-896177919,2
"Carros, vans e utilitários",JEEP RENEGADE SPORT 1.8 4X2 FLEX 16V AUT.,JEEP,SUV,2016,61434,1.8,Flex,Automático,Elétrica,Vermelho,4 portas,59032620,Natal,Lagoa Seca,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-2016-2016-sport-1-8-16v-flex-automatico-883877294,5
"Carros, vans e utilitários",RENAULT KWID ZEN 1.0 FLEX 12V 5P MEC.,RENAULT,Hatch,2020,36959,1.0,Flex,Manual,Hidráulica,Outra,4 portas,59066180,Natal,Candelária,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/kwid-zen-1-0-4p-2020-796910468,6
"Carros, vans e utilitários",FIAT DOBLO ESSENCE 1.8 FLEX 16V 5P,FIAT,Van/Utilitário,2020,22300,1.8,Flex,Manual,Hidráulica,Prata,4 portas,59066180,Natal,Candelária,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/doblo-essence-7-lugares-1-8-4p-2020-805978578,1
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. LT 1.4 8V FLEXPOWER 4P,GM - CHEVROLET,Passeio,2019,41530,,Flex,Manual,,,4 portas,59080000,Natal,Capim Macio,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/prisma-2019-2019-1-4-mpfi-lt-8v-flex-4p-manual-869569626,7
"Carros, vans e utilitários",FIAT SIENA CELEBRATION 1.0 FIRE FLEX 8V 4P,FIAT,Sedã,2007,115000,1.0,Flex,Manual,Mecânica,Verde,4 portas,59550000,João Câmara,,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/samsung-898692305,1
"Carros, vans e utilitários",FIAT IDEA,FIAT,Passeio,2006,153000,,Flex,Manual,Hidráulica,Preto,4 portas,59000000,Natal,,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/fiat-idea-completo-896024266,1
"Carros, vans e utilitários",BMW X1 SDRIVE 20I 2.0/2.0 TB ACTI.FLEX AUT.,BMW,SUV,2020,8900,2.0 - 2.9,Flex,Automático,Elétrica,Cinza,4 portas,59066180,Natal,Candelária,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/x1-876580787,6
"Carros, vans e utilitários",TOYOTA ETIOS X 1.3 FLEX 16V 5P MEC.,TOYOTA,Hatch,2014,66099,1.3,Flex,Manual,Hidráulica,Prata,4 portas,59152600,Parnamirim,Nova Parnamirim,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/toyota-etios-x-1-3-flex-2014-842178095,4
"Carros, vans e utilitários",GM - CHEVROLET VECTRA CD 2.0 (MODELO ANTIGO),GM - CHEVROLET,Passeio,2000,206036,2.0 - 2.9,Gás Natural,Manual,Hidráulica,Azul,4 portas,59072470,Natal,Felipe Camarão,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/vendo-vectra-898691320,0
"Carros, vans e utilitários",FIAT FIORINO FURG.1.5/1.3/1.3 FIRE/1.3 F.FLEX,FIAT,Pick-up,2013,241000,1.3,Flex,Manual,Mecânica,Branco,2 portas,59141475,Parnamirim,Rosa dos Ventos,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/fiat-fiorino-885805048,4
