Categoria,Modelo,Marca,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,Final de placa,CEP,Município,Bairro,url,Tipo de veículo
"Carros, vans e utilitários",NISSAN VERSA SV 1.6 16V FLEXSTART 4P AUT.,NISSAN,2018,75500,1.6,Flex,Automático,Elétrica,Branco,4 portas,3,64049600,Teresina,Ininga,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/versa-2018-1-6-sv-automatico-896001146,Sedã
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,2020,56000,1.0,Flex,Manual,Hidráulica,Branco,4 portas,0,64003750,Teresina,Acarape,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/gol-2020-895977137,Hatch
"Carros, vans e utilitários",RENAULT KANGOO EXPRESS HI-FLEX 1.6 16V,RENAULT,2007,110000,1.6,Flex,Manual,Hidráulica,Branco,4 portas,2,64001930,Teresina,Centro,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/vendo-ou-troco-renault-kangoo-895970297,Van/Utilitário
"Carros, vans e utilitários",FIAT ELBA 1.6I.E/TOP/CSL/ 1.6I.E/1.5 2P E 4P,FIAT,1991,19999,1.0,Gasolina,Manual,,Branco,4 portas,0,64032470,Teresina,Santo Antônio,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/fia-elba-em-dias-6-000-895965260,Passeio
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL TRENDLINE 1.6 T.FLEX 8V 5P,VW - VOLKSWAGEN,2009,0,1.6,Flex,Manual,Hidráulica,Vermelho,4 portas,9,64076115,Teresina,Comprida,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/21-500-00-reais-gol-1-6-2009-completo-e-em-dias-fone-895955614,Hatch
"Carros, vans e utilitários",FORD FIESTA SEDAN STREET 1.0 8V 4P,FORD,2003,171000,1.0,Gasolina,Manual,Hidráulica,Cinza,4 portas,,64028425,Teresina,Santo Antônio,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/vende-se-18-000-mil-895968387,Sedã
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX 1.6 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,2013,95000,1.6,Flex,Manual,Hidráulica,Preto,4 portas,1,64078158,Teresina,Itararé,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/fox-895962120,Passeio
"Carros, vans e utilitários",HONDA FIT CX 1.4 FLEX 16V 5P AUT.,HONDA,2014,85000,1.4,Flex,Automático,Hidráulica,Vermelho,4 portas,5,64700000,Simplício Mendes,,https://pi.olx.com.br/regiao-de-picos-e-floriano/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-cx-1-4-889800634,Hatch
"Carros, vans e utilitários",FIAT PALIO 1.0 ECONOMY FIRE FLEX 8V 4P,FIAT,2011,112000,1.0,Flex,Manual,Hidráulica,Preto,4 portas,5,64005230,Teresina,Matadouro,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/palio-economic-fire-11-12-895958533,Hatch
"Carros, vans e utilitários",HONDA HR-V EX 1.8 FLEXONE 16V 5P AUT.,HONDA,2016,68000,,Flex,Automático,,,4 portas,3,64045000,Teresina,Noivos,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/hr-v-2015-2016-1-8-16v-flex-ex-4p-automatico-888996845,Passeio
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL,VW - VOLKSWAGEN,2019,16947,1.6,Flex,Manual,Hidráulica,Prata,4 portas,7,64018285,Teresina,Vermelha,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-gol-2019-1-6-msi-totalflex-4p-manual-892484013,Passeio
"Carros, vans e utilitários",VW - VOLKSWAGEN AMAROK SE CD 2.0 16V TDI 4X4 DIESEL,VW - VOLKSWAGEN,2018,55143,2.0 - 2.9,Diesel,Manual,Hidráulica,Cinza,4 portas,7,64235000,Cocal,,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/vw-amarok-se-cd-4x4-manual-894178470,Pick-up
"Carros, vans e utilitários",GM - CHEVROLET D-20 S / LUXE 3.9/4.0 DIESEL,GM - CHEVROLET,1995,100000,,Diesel,Manual,Hidráulica,Verde,2 portas,9,64763000,Capitão Gervásio Oliveira,,https://pi.olx.com.br/regiao-de-picos-e-floriano/autos-e-pecas/carros-vans-e-utilitarios/d20-ano-95-895939122,Pick-up
"Carros, vans e utilitários",MITSUBISHI PAJERO SPORT HPE 2.4 4X4 DIESEL AUT.,MITSUBISHI,2004,215000,2.0 - 2.9,Diesel,Automático,Hidráulica,Branco,4 portas,9,64020200,Teresina,Saci,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/vendo-pajeiro-sport-a-diesel-automatica-emplacado-4x4-completa-895902277,Passeio
"Carros, vans e utilitários",PEUGEOT 206 FELINE 1.4/ 1.4 FLEX 8V 5P,PEUGEOT,2005,140000,1.4,Gasolina,,Hidráulica,Prata,4 portas,4,64034826,Teresina,Angelim,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/peugeot-206-895904036,Hatch
"Carros, vans e utilitários",FIAT UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 4P,FIAT,2006,200,1.0,Flex,Manual,Hidráulica,Prata,4 portas,2,64017260,Teresina,Monte Castelo,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-fire-895913779,Hatch
"Carros, vans e utilitários",FORD ECOSPORT SE 1.5 12V FLEX 5P AUT.,FORD,2020,34000,1.5,Flex,Automático,Elétrica,Prata,4 portas,5,64053010,Teresina,Santa Isabel,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/ecosport-se-at-1-5-4p-855980188,SUV
"Carros, vans e utilitários",TOYOTA COROLLA GLI 1.8 FLEX 16V  AUT.,TOYOTA,2014,125000,1.8,Flex,Automático,Hidráulica,Prata,4 portas,0,64053010,Teresina,Santa Isabel,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/corolla-gli-1-8-automatico-2014-849762272,Sedã
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,2014,118001,1.0,Flex,Manual,Hidráulica,Branco,4 portas,4,64018290,Teresina,Vermelha,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/vendido-830820963,Hatch
"Carros, vans e utilitários",HYUNDAI HR 2.5 TCI DIESEL (RS/RD),HYUNDAI,2013,88818,2.0 - 2.9,Diesel,Manual,Hidráulica,Branco,2 portas,0,64016570,Teresina,Três Andares,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/hyundai-2013-2014-895869657,Van/Utilitário
"Carros, vans e utilitários",HONDA FIT LX 1.4/ 1.4 FLEX 8V/16V 5P AUT.,HONDA,2014,93000,1.4,Flex,Automático,Elétrica,Prata,4 portas,6,64046640,Teresina,São João,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-1-4-automatico-2014-895890690,Hatch
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE 1.0 FLEX 12V 4P,VW - VOLKSWAGEN,2021,69020,1.0,Flex,Manual,Hidráulica,Prata,4 portas,6,64053010,Teresina,Santa Isabel,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/voyage-mpi-1-0-4p-895887040,Sedã
"Carros, vans e utilitários",FIAT SIENA ELX 1.3 MPI FLEX 8V 4P,FIAT,2005,105973,1.4,Flex,Manual,Hidráulica,Prata,4 portas,2,64082550,Teresina,Renascença,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/siena-1-4-elx-flex-2005-completo-leia-descricao-895873751,Sedã
"Carros, vans e utilitários",FORD FIESTA S 1.0 8V FLEX 5P,FORD,2011,77000,1.0,Flex,Manual,Hidráulica,Preto,,2,64000000,Teresina,,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/fiesta-completo-2011-895865073,Hatch
"Carros, vans e utilitários",VW - VOLKSWAGEN PARATI 1.8 MI T. FIELD TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,2008,95000,1.8,Flex,Manual,Hidráulica,Preto,4 portas,5,64100000,Barras,,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/parati-track-field-extra-895858276,Van/Utilitário
"Carros, vans e utilitários",HONDA CIVIC SEDAN EXL 2.0 FLEX 16V AUT.4P,HONDA,2019,26500,2.0 - 2.9,Flex,Automático,Hidráulica,Branco,4 portas,2,64018290,Teresina,Vermelha,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-exl-unico-dono-895864609,Sedã
"Carros, vans e utilitários",FIAT TORO FREEDOM 2.4 16V FLEX AUT.,FIAT,2017,20000,2.0 - 2.9,Gasolina,Automático,Hidráulica,Branco,4 portas,4,64500000,Oeiras,,https://pi.olx.com.br/regiao-de-picos-e-floriano/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-fridon-895846405,Pick-up
"Carros, vans e utilitários",TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,2014,130000,2.0 - 2.9,Flex,Automático,Hidráulica,Prata,4 portas,5,64011801,Teresina,Aroeiras,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/corolla-xei-2013-2014-895854027,Sedã
"Carros, vans e utilitários",FIAT STRADA WORKING 1.4 MPI FIRE FLEX 8V CD,FIAT,2018,52000,1.4,Flex,Manual,Hidráulica,Branco,,7,64023500,Teresina,Lourival Parente,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/baixei-strada-1-4-working-3p-2018-869301104,Pick-up
"Carros, vans e utilitários",GM - CHEVROLET CORSA SED. PREMIUM 1.4 8V ECONOFLEX 4P,GM - CHEVROLET,2009,141000,1.4,Flex,Manual,Hidráulica,Prata,4 portas,3,64040772,Teresina,Angelim,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/corsa-sedan-premium-1-4-09-09-vendo-ou-troco-895845650,Sedã
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL TRENDLINE 1.0 T.FLEX 8V 5P,VW - VOLKSWAGEN,2016,73,1.0,Flex,Manual,Hidráulica,Preto,4 portas,7,64018290,Teresina,Vermelha,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/vw-gol-2016-geracao-6-86-9-zap-882952920,Hatch
"Carros, vans e utilitários",HYUNDAI HB20 OCEAN 1.0 FLEX 12V 5P MEC.,HYUNDAI,2017,98000,1.0,Flex,Manual,Hidráulica,Branco,4 portas,4,64049695,Teresina,Ininga,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/vendo-hb20-895844984,Hatch
"Carros, vans e utilitários",FORD F-350 2.8 TURBO INTERCOOLER DIESEL 2P MANUAL,FORD,2009,320000,2.0 - 2.9,Diesel,Manual,Hidráulica,Prata,2 portas,5,64500000,Oeiras,,https://pi.olx.com.br/regiao-de-picos-e-floriano/autos-e-pecas/carros-vans-e-utilitarios/f-350-895843650,Van/Utilitário
"Carros, vans e utilitários",NISSAN VERSA SL 1.6 16V FLEXSTART 4P AUT.,NISSAN,2017,65000,1.6,Flex,Automático,Elétrica,Branco,4 portas,,64017570,Teresina,Cidade Nova,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/nissan-2017-automatico-895839288,Sedã
"Carros, vans e utilitários",GM - CHEVROLET VECTRA EXPRESSION 2.0 MPFI FLEXPOWER MEC,GM - CHEVROLET,2009,89000,2.0 - 2.9,Flex,Manual,Hidráulica,Preto,4 portas,,64235000,Cocal,,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/vectra-expression-ano-modelo-2009-895839227,Sedã
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO,VW - VOLKSWAGEN,2017,57000,1.0,Flex,Manual,Hidráulica,Prata,4 portas,,64000000,Teresina,,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/polo-1-0-pmi-895836906,Hatch
"Carros, vans e utilitários",FIAT GRAND SIENA ATTRAC. 1.4 EVO F.FLEX 8V,FIAT,2014,72000,1.4,Flex,Manual,Hidráulica,Branco,,4,64018500,Teresina,Vermelha,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/gran-siena-2014-motor-1-4-891557608,Sedã
"Carros, vans e utilitários",FIAT SIENA EL 1.0 MPI FIRE FLEX 8V 4P,FIAT,2015,77000,1.0,Flex,Manual,Hidráulica,Verde,4 portas,4,64049544,Teresina,Fátima,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/siena-el-completo-15-15-unico-dono-891514963,Sedã
,,,,,,,,,,,,,,,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/civic-touring-895809122,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL,VW - VOLKSWAGEN,1993,150,1.6,Gasolina,Manual,Mecânica,Prata,2 portas,4,64085075,Teresina,São Sebastião,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/gol-1-6-ap-895817119,Hatch
"Carros, vans e utilitários",VW - VOLKSWAGEN VIRTUS HIGHLINE 200 TSI 1.0 FLEX 12V AUT,VW - VOLKSWAGEN,2020,48000,1.0,Flex,Automático,Elétrica,Preto,4 portas,,64053130,Teresina,Santa Isabel,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/virtus-highline-200-tsi-1-0-aut-19-20-895827478,Sedã
"Carros, vans e utilitários",JEEP RENEGADE,JEEP,2020,39670,1.8,Flex,Automático,Hidráulica,Branco,4 portas,0,64018285,Teresina,Vermelha,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-2020-1-8-16v-flex-longitude-4p-automatico-875911651,Passeio
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO 1.6 E-FLEX 8V 5P,VW - VOLKSWAGEN,2008,210000,1.6,Flex,Manual,Hidráulica,Cinza,4 portas,6,64018010,Teresina,Vermelha,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/polo-2008-09-895820822,Sedã
"Carros, vans e utilitários",VW - VOLKSWAGEN AMAROK SE CD 2.0 16V TDI 4X4 DIESEL,VW - VOLKSWAGEN,2019,35655,2.0 - 2.9,Diesel,Manual,Hidráulica,Prata,4 portas,1,64053010,Teresina,Santa Isabel,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/amarok-cd-se-mt-4x4-2-0-4p-851763045,Pick-up
"Carros, vans e utilitários",TOYOTA COROLLA XEI 1.8/1.8 FLEX 16V AUT.,TOYOTA,2009,0,1.8,Flex,Automático,,Cinza,4 portas,4,64078700,Teresina,Parque Ideal,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/vende-se-corolla-xei-2009-completo-super-conservado-895794520,Sedã
"Carros, vans e utilitários",NISSAN VERSA S 1.6 16V FLEX FUEL 4P MEC.,NISSAN,2017,61539,1.6,Flex,Manual,Elétrica,Branco,4 portas,0,64016084,Teresina,Macaúba,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/vende-se-versa-1-6s-895803335,Sedã
"Carros, vans e utilitários",GM - CHEVROLET CORSA SED CLASS.LIFE 1.0/1.0 FLEXPOWER,GM - CHEVROLET,2003,120869,1.0,Gasolina,Manual,Mecânica,Cinza,4 portas,9,64110000,José de Freitas,,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/vendo-corsa-classic-2002-2003-quitado-em-dia-so-no-ponto-de-120-km-rodado-895796506,Sedã
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,2014,107,1.0,Flex,Manual,Mecânica,Branco,4 portas,7,64018290,Teresina,Vermelha,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/classic-vhc-e-1-0-flex-ano-2014-2014-830779306,Sedã
"Carros, vans e utilitários",HONDA HR-V EX 1.8 FLEXONE 16V 5P AUT.,HONDA,2018,35000,1.6,Flex,Automático,Hidráulica,Branco,4 portas,2,64002350,Teresina,Vila Operária,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/vendo-honda-hr-v-extra-895787577,SUV
"Carros, vans e utilitários",VW - VOLKSWAGEN PARATI GLI / GL 1.8,VW - VOLKSWAGEN,1991,60000,1.8,Gasolina,Manual,Mecânica,Branco,2 portas,1,64004325,Teresina,Matadouro,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/vende-se-valor-r-4-000-00-895773661,Passeio
"Carros, vans e utilitários",GM - CHEVROLET CRUZE LT 1.4 16V TURBO FLEX 4P AUT.,GM - CHEVROLET,2019,32000,1.4,Flex,Automático,Elétrica,Prata,4 portas,0,64053300,Teresina,Santa Isabel,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/cruze-lt-1-4-turbo-2019-unico-dono-895793357,Sedã
"Carros, vans e utilitários",GM - CHEVROLET MONTANA LS 1.4 ECONOFLEX 8V 2P,GM - CHEVROLET,2013,105000,1.4,Flex,Manual,Hidráulica,Branco,2 portas,8,64002450,Teresina,Marquês,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/montana-2013-unico-dono-vendo-como-esta-895781327,Pick-up
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL,VW - VOLKSWAGEN,2019,21000,,Flex,Manual,,Branco,4 portas,,64290000,Altos,,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/gol-1-0-mc5-ano-18-19-895766121,Hatch
"Carros, vans e utilitários",RENAULT SANDERO EXPRESSION HI-POWER 1.0 16V 5P,RENAULT,2016,47000,1.0,Flex,Manual,Hidráulica,Vermelho,4 portas,2,64073650,Teresina,Uruguai,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/renault-sandero-895759654,Hatch
"Carros, vans e utilitários",VW - VOLKSWAGEN JETTA GLI 350 TSI 2.0 16V 4P AUT.,VW - VOLKSWAGEN,2020,8500,,Gasolina,Automático,,Branco,4 portas,,64603255,Picos,Belo Norte,https://pi.olx.com.br/regiao-de-picos-e-floriano/autos-e-pecas/carros-vans-e-utilitarios/jetta-gli-2020-2020-895766365,
"Carros, vans e utilitários",FORD FIESTA SED. 1.6 8V FLEX 4P,FORD,2005,130000,1.6,Flex,Manual,Hidráulica,Prata,4 portas,7,64880000,Eliseu Martins,,https://pi.olx.com.br/regiao-de-picos-e-floriano/autos-e-pecas/carros-vans-e-utilitarios/vendo-carro-ford-fiesta-1-6-895763594,Sedã
"Carros, vans e utilitários",FORD KA 1.0 8V/1.0 8V ST FLEX 3P,FORD,2009,161,1.0,Flex,Manual,Hidráulica,Prata,2 portas,4,64057105,Teresina,Vale Quem Tem,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/carro-895759044,
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,2011,159741,1.0,Flex,Manual,Mecânica,Preto,4 portas,8,64017745,Teresina,Três Andares,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/classic-ls-2011-895752184,Sedã
"Carros, vans e utilitários",VW - VOLKSWAGEN AMAROK,VW - VOLKSWAGEN,2019,47044,2.0 - 2.9,Diesel,Manual,Hidráulica,Branco,2 portas,3,64018285,Teresina,Vermelha,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-amarok-2019-2-0-s-4x4-cs-16v-turbo-intercooler-diesel-2p-manual-889359492,Passeio
"Carros, vans e utilitários",HONDA CIVIC SEDAN TOURING 1.5 TURBO 16V AUT.4P,HONDA,2018,64000,1.5,Flex,Automático,Hidráulica,Prata,4 portas,0,64045795,Teresina,Recanto das Palmeiras,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/vendido-846915620,Sedã
"Carros, vans e utilitários",HONDA CITY SEDAN LX 1.5 FLEX 16V 4P AUT.,HONDA,2019,45000,,Flex,Automático,,,4 portas,1,64018500,Teresina,Vermelha,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/city-2019-2019-1-5-lx-16v-flex-4p-automatico-895732278,Passeio
"Carros, vans e utilitários",FIAT ARGO DRIVE 1.3 FIREFLY GSR,FIAT,2018,89000,,Flex,Automático,,,4 portas,5,64018500,Teresina,Vermelha,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-2017-2018-1-3-firefly-flex-drive-gsr-895728538,Passeio
"Carros, vans e utilitários",TOYOTA HILUX SW4 4X4 3.0 24V V6,TOYOTA,2011,1000000000,3.0 - 3.9,Diesel,Automático,Hidráulica,Outra,4 portas,0,64380000,Beneditinos,,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/sw4-impecavel-895731816,SUV
"Carros, vans e utilitários",GM - CHEVROLET C-20,GM - CHEVROLET,1990,0,2.0 - 2.9,Flex,Manual,Hidráulica,Branco,2 portas,,64720000,Socorro do Piauí,,https://pi.olx.com.br/regiao-de-picos-e-floriano/autos-e-pecas/carros-vans-e-utilitarios/c20-muito-boa-fazer-troca-em-trator-895727953,Pick-up
"Carros, vans e utilitários",HONDA WR-V EXL 1.5 FLEXONE 16V 5P AUT.,HONDA,2018,55000,1.5,Flex,Automático,Elétrica,Vermelho,4 portas,3,64051005,Teresina,São Cristóvão,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/wr-v-exl-1-5-flexone-at-2018-895723424,SUV
"Carros, vans e utilitários",TOYOTA HILUX CD SRV D4-D 4X4 3.0 TDI DIESEL AUT,TOYOTA,2012,225046,3.0 - 3.9,Diesel,Automático,Hidráulica,Preto,4 portas,5,64002080,Teresina,Acarape,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/hilux-srv-3-0-2012-primeirissima-895716161,Pick-up
"Carros, vans e utilitários",FORD ECOSPORT XLT 1.6/ 1.6 FLEX 8V 5P,FORD,2012,82000,1.6,Flex,Manual,Hidráulica,Prata,,,64077300,Teresina,Itararé,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/vendo-ecosport-xlt-freestyle-1-6-flex-8v-5p-2011-2012-895703397,SUV
"Carros, vans e utilitários",TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,2021,5000,2.0 - 2.9,Flex,Automático,Elétrica,Prata,4 portas,4,64051005,Teresina,São Cristóvão,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/corolla-xei-2-0-flex-2021-895716388,Sedã
"Carros, vans e utilitários", ,,2020,20205,,,,,,4 portas,,64053010,Teresina,Santa Isabel,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/stepway-zen-mt-sce-1-6-4p-19-20-868444923,
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,2011,188888,1.0,Flex,Manual,Hidráulica,Vermelho,4 portas,6,64058200,Teresina,Samapi,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/classic-2011-895705655,Sedã
"Carros, vans e utilitários",HONDA CITY SEDAN EXL 1.5 FLEX  16V 4P AUT.,HONDA,2016,156790,1.5,Flex,Automático,Hidráulica,Branco,4 portas,6,64030070,Teresina,Bela Vista,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/honda-city-exl-cvt-2016-16-895700817,Sedã
,,,,,,,,,,,,,,,https://pi.olx.com.br/regiao-de-picos-e-floriano/autos-e-pecas/carros-vans-e-utilitarios/vende-se-agile-ltz-895679043,
"Carros, vans e utilitários",FORD FIESTA 1.5 16V FLEX MEC. 5P,FORD,2014,71000,1.5,Flex,Manual,Elétrica,Branco,4 portas,3,64640000,Santo Antônio de Lisboa,,https://pi.olx.com.br/regiao-de-picos-e-floriano/autos-e-pecas/carros-vans-e-utilitarios/new-fiesta-1-5-2014-895687773,Hatch
"Carros, vans e utilitários",FIAT PALIO WEEKEND ADVENTURE LOCKER 1.8 FLEX,FIAT,2010,47000,1.8,Flex,Manual,Hidráulica,Cinza,4 portas,5,64212285,Parnaíba,Rodoviária,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/palio-adventure-1-8-locker-2010-895687684,Passeio
"Carros, vans e utilitários",TOYOTA ETIOS X 1.3 FLEX 16V 5P MEC.,TOYOTA,2016,60000,1.3,Flex,Manual,Elétrica,Azul,4 portas,1,64001000,Teresina,Cabral,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/etios-x-2016-2016-unico-dono-893114541,Hatch
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL,VW - VOLKSWAGEN,1993,170000,1.0,Gasolina,Manual,Mecânica,Branco,2 portas,9,64160000,Luzilândia,,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/gol-quadrado-895667077,
